WasteGenerated	CollectedPlastic	FormalCollection	InformalCollectSorting	MixedCollection	FormalSorting	ExportedWaste	ImportedWaste	CLMechanicalRecyling	OLMechanicalRecyling	ChemicalConversion	UnsortedWaste	UnsortedManagedWaste	EngineeredLandfills	ThermalEnergyRecovery	FuelsFractionChemConversion	UncollectedWaste	MismanagedWaste	OpenBurning	TerrestrialDumping	DirectToWater	UnsanitaryDumpsites	OceanLeakage	RecycledPlasticPolymers	RecycledMonomers	VirginPlasticInput	ExternalSource
0	0	1323.59239312846	3536.31983395747	1323.59542811079	14.0990173122187	2090.99683018394	28.198037364002	884.07901188142	2486.7004493094	0	2413.34149797219	69.3866309614159	3454.40348613238	0	0	863.658384401233	2343.95481969876	213403.617583658	23133.4650594264	289.929418817022	88589.8438006208	47316.4614829781	362031.093321653	0	0	0
0	0	1347.56656508711	3694.8535379092	1347.32892320755	14.2918496145943	3510.6080749492	28.5856298571392	923.314937026111	2596.71373503238	0	2484.60348360688	71.4143733479997	10491.505526665	0	0	1140.47911420005	2412.45413252436	367865.462034174	41145.000297598	348.127034863523	149965.049677417	82731.8249271457	613468.639818841	0	0	0
0	0	1372.11229081443	3847.12094801364	1371.87162468102	14.4906367949254	4949.96102703694	28.9832355190498	961.400756006651	2703.51303763818	0	2555.93900981559	73.4659607659504	17736.7362592581	0	0	1435.39402810601	2481.75895608631	541456.08281061	64330.544463343	410.546196549698	212563.607489654	124849.664036365	875761.325391411	0	0	0
0	0	1396.97607723924	4005.08735064402	1396.7317583607	14.6922099006568	6409.33683685222	29.3864305446211	1000.87713537547	2814.20814662381	0	2629.26287314648	75.5735091565984	25189.7380133889	0	0	1745.77009172115	2552.9542013311	735433.604942839	92964.8487393925	476.148212183775	276608.004277495	174011.92517465	1148815.87710744	0	0	0
0	0	1422.20454893579	4169.00007253916	1421.95469413019	14.8966526581355	7889.01862957441	29.7953495468099	1041.83798542609	2929.06203752397	0	2704.77027065093	77.7438177832311	32856.6832395386	0	0	2072.07518333632	2626.26955466564	950791.802735486	127330.59272608	545.037323708473	342131.720871559	230575.285472089	1433041.6726445	0	0	0
0	0	2311.62439625542	4338.88117637118	2302.63549664226	14.1926951480584	9344.44779525309	28.3781920072394	1105.64419262801	3026.13054175904	0	3599.92570450904	199.608063491024	45823.1554462285	0	0	1454.69487855965	3391.2377858828	1179612.02637829	159170.513066621	453.030434594646	421878.372168208	286292.931530252	1730026.5096709	0	0	0
0	0	2648.37984927992	4514.96737516288	2645.0733395551	13.5501687152183	10731.7451567746	27.0938923155125	1173.2054752295	3125.3662841271	0	3970.25778104593	328.214903824094	72191.0418691318	0	0	1392.19997254951	3638.52197854864	1415953.34479016	184739.889577238	442.292038479443	520099.91336292	336376.253249097	2042216.84254045	0	0	0
0	0	2999.56077930312	4697.35402543226	2996.03487917989	12.886774601483	12053.8121697867	25.7668461266599	1244.08065390517	3227.24544770597	0	4342.84131884531	476.736466496049	112343.081251311	0	0	1317.82697585668	3862.37938021336	1659766.3560621	209135.700189703	427.884861615634	625720.781029342	385321.256977937	2370052.34264068	0	0	0
0	0	3371.58076136778	4886.03065330437	3367.89263505277	12.2009937297241	13308.4363395431	24.3952327713992	1318.48372306644	3331.56595401031	0	4735.66944478248	648.239483133566	168490.879806924	0	0	1224.35967644569	4083.49955117513	1909778.51487011	232021.256307569	408.428570078787	738643.312665836	432592.339686332	2714216.01574931	0	0	0
0	0	3765.94699927033	5081.71026484292	3762.01206032921	11.4899666100698	14493.1247803796	22.9728248950904	1396.68812617232	3438.67334975866	0	5150.15410232386	844.585737933069	243034.592819432	0	0	1110.76853045505	4301.43220379545	2164657.00518834	253040.704531913	383.729382082755	858772.193553275	477631.814285743	3075449.83824904	0	0	0
