WasteGenerated	CollectedPlastic	FormalCollection	InformalCollectSorting	MixedCollection	FormalSorting	ExportedWaste	ImportedWaste	CLMechanicalRecyling	OLMechanicalRecyling	ChemicalConversion	UnsortedWaste	UnsortedManagedWaste	EngineeredLandfills	ThermalEnergyRecovery	FuelsFractionChemConversion	UncollectedWaste	MismanagedWaste	OpenBurning	TerrestrialDumping	DirectToWater	UnsanitaryDumpsites	OceanLeakage	RecycledPlasticPolymers	RecycledMonomers	VirginPlasticInput	ExternalSource
0	0	1777.68668132968	2931.70412839888	1777.68971631203	0	0	0	293.170394513812	2491.9483533674	0	2676.25697408244	76.9457835408583	3832.51280173265	0	0	4555.84151984423	2599.31110196696	411397.432629424	88132.9182379265	1041.1338627001	2469.39609874526	201215.849825922	283631.712288676	0	0	0
0	0	1815.79573550452	3001.36624504426	1815.41577215139	0	0	0	300.060554247113	2550.51471110046	0	2734.51984062292	78.6031099217793	11605.7503317949	0	0	5083.87296529935	2655.29736480387	700537.023083633	150758.96258684	1148.44801210759	2520.76081545908	344319.965110208	489151.935342662	0	0	0
0	0	1855.05795659798	3079.41965239574	1854.66920929428	0	0	0	307.863855262849	2616.84276973422	0	2797.67981750178	80.4186836365843	19558.104067738	0	0	5648.32655294785	2716.6293923194	1022674.57399362	220531.775393393	1264.33914206282	2578.99234106302	502563.045329222	699981.743073106	0	0	0
0	0	1894.91920347911	3159.25744396933	1894.5253080475	0	0	0	315.845837666598	2684.68962016608	0	2861.9889166234	82.2672987835884	27693.5636449505	0	0	6242.19080754873	2779.07759485568	1379542.10678001	297828.989581619	1386.17759606723	2638.2774663828	676737.32007984	916282.188865786	0	0	0
0	1.45049399884781e-11	1935.52655421509	3241.12590063938	1935.12553098369	0	0	0	324.030701249666	2754.26096062216	0	2927.66320012714	84.1551320072477	36015.8946464855	0	0	6867.56641524448	2842.85062608765	1773001.33154773	383053.891372935	1514.3788698807	2698.82370233112	867686.380475631	1138189.82187152	0	0	0
0	2.90920247707084e-11	2963.65896007855	4395.71752402089	5844.84678479067	0	0	0	460.232316332005	3703.24224180969	0	4223.85129225864	121.04007882121	46118.325908683	0	0	5914.72410867436	4088.86369317252	2159232.52501108	466267.782954483	1388.6537834117	3854.59888718483	1057993.14576558	1398568.77371136	0	0	0
0	5.813826068368e-11	3563.39828525578	5143.13322716662	7102.99518411118	0	0	0	564.860978239128	4314.32840847626	0	5049.80741416459	144.96687455094	59518.521833797	0	0	6206.04866023631	4897.13651739761	2526143.29542507	544975.061846037	1485.0812327662	5799.34891338097	1244485.21571431	1736411.03511957	0	0	0
0	8.73069310452104e-11	4230.64835458565	5395.36765176937	8434.57704601152	0	0	0	620.010463373929	4503.56912592819	0	5755.82257008202	165.287959403745	75050.2777377368	0	0	6502.87937797056	5583.60456062524	2925066.42037498	627596.961937121	1578.82506620357	15181.364047074	1444569.971785	2111830.59368662	0	0	0
0	8.73069207802104e-11	4977.43339264921	5612.23139953357	9924.95109027322	0	0	0	672.986869075824	4656.54203423061	0	6525.03122172031	187.381035438274	92681.4020798766	0	0	6788.02443015851	6329.9323666532	3370437.44681099	714002.663989266	1673.1558056439	40021.6192486916	1659923.31246195	2506218.88294922	0	0	0
0	8.73069207802104e-11	5703.80232117141	5836.65304874517	11378.5054942379	0	0	0	729.07563784428	4813.58048868435	0	7276.02362102225	208.979457363798	112504.473822349	0	0	6985.14522026895	7059.55022630068	3860767.00420314	803548.919900065	1749.24857382648	81109.1635133107	1889581.71887529	2920225.43659039	0	0	0
0	8.73069207802104e-11	6614.59225259994	6068.74912874246	13192.5823723175	0	0	0	788.405474132335	4974.66818481351	0	8204.25796379664	235.614007965709	134725.471077839	0	0	7234.28192972512	7959.29391451313	4398465.56761109	895986.501973029	1843.86516315476	140343.067099996	2133813.47812231	3354699.91039937	0	0	0
0	8.73069207802104e-11	7625.48055124282	6308.60480188479	15210.3571277451	0	0	0	851.102944162904	5139.7591279118	0	9234.14912223654	265.196599465283	159764.088467794	0	0	7462.20106941591	8958.62558639046	4992197.74375434	991530.772162196	1939.4107605005	221814.331859475	2394815.11241544	3810514.8534205	0	0	0
0	8.73069207802104e-11	8742.84121181799	6556.29023273373	17440.8280143344	0	0	0	917.294363102279	5308.79450403524	0	10369.1062765582	297.797758740324	187911.913076762	0	0	7663.99836391476	10059.9277155137	5645718.74190141	1089868.71022186	2034.83872750594	328296.247442327	2673123.3780578	4288563.33610123	0	0	0
0	8.73069207802104e-11	9974.95279167363	6811.92857664567	19900.4883381641	0	0	0	987.114926059838	5481.75482305902	0	11617.2458839172	333.650822855835	219482.70299711	0	0	7835.38004604964	11271.0826782219	6362954.94559801	1190632.99325598	2129.67821808722	462787.064509353	2969255.36140644	4789761.4292982	0	0	0
0	8.73069207802104e-11	11329.4799953025	7075.52154121038	22604.6006575392	0	0	0	1060.68424932152	5658.52289448113	0	12986.0402240835	372.970447798228	254811.386607427	0	0	7971.52543783166	12599.3417839814	7147958.9002403	1293396.21218533	2223.33289401925	628500.224492467	3283693.03537172	5315045.58644657	0	0	0
0	8.73069207802104e-11	12815.2800771154	7347.20657642934	25570.9385484252	0	0	0	1138.14287764234	5839.08761415117	0	14498.0340350278	416.398679028913	294273.063515614	0	0	8067.53529541267	14066.3940171524	8005266.54614548	1397668.80725219	2315.89369035055	829059.965733732	3616959.15400055	5864793.04202839	0	0	0
0	8.73069207802104e-11	14444.5824690712	7627.0755938261	28824.1986055019	0	0	0	1219.62742758149	6023.40446911785	0	16152.9273997685	463.940498416611	338290.305706352	0	0	8118.12782722897	15672.407670604	8940019.78725187	1502895.69214181	2406.34051996229	1068575.00331348	3969642.79131851	6439006.8506213	0	0	0
0	8.73069207802104e-11	16221.7217945812	7914.9737948991	32371.7064742821	0	0	0	1305.23329371147	6211.21822919431	0	17953.9342898065	515.678669460141	387267.280689316	0	0	8117.25734160104	17420.1785841005	9956655.8611187	1608445.5422947	2493.58611279116	1350965.89361481	4342096.62174469	7038684.27121963	0	0	0
0	8.73069207802104e-11	18163.4850649347	8211.04415300697	36249.9966905972	0	0	0	1395.10950269086	6402.54285538919	0	19919.3127069564	572.139836538283	441661.124282635	0	0	8058.86069480012	19327.497369649	11060276.8010807	1713609.9929048	2577.3088966295	1680697.38829792	4734738.0624673	7664730.73968138	0	0	0
0	8.73069207802104e-11	20269.8889968463	8515.01002681337	40454.6090376569	0	0	0	1489.3239978218	6597.00843147221	0	22046.6405122371	633.254590554447	501924.542074532	0	0	7936.62283490057	21392.0193135167	12255539.6621947	1817602.10368438	2656.13747476387	2062190.33384487	5147803.92607753	8318042.80953963	0	0	0
0	8.73069207802104e-11	22564.3828926205	8827.12685383668	45037.7437857327	0	0	0	1588.0483985602	6794.73018271238	0	24361.962220124	699.77110709045	568580.413010018	0	0	7743.17877940855	23639.018589369	13548011.4067914	1919539.16132686	2729.84310617234	2500586.60958675	5581629.75409319	8999546.48778068	0	0	0
0	8.73069207802104e-11	25046.691014621	9147.13567836964	49994.387427143	0	0	0	1691.35116151763	6995.35794563693	0	26862.5957354347	771.61260934068	642147.615815942	0	0	7472.01135362519	26065.9015943598	14942813.3119779	2018458.22765638	2797.01843703012	3000987.87266993	6036368.83363337	9710160.7863286	0	0	0
0	8.73069207802104e-11	27733.7406064802	9475.05554803659	55360.4633506552	0	0	0	1799.35716262659	7198.80184262835	0	29566.3973131727	849.292213738938	723193.030489914	0	0	7115.13759781053	28690.0019520042	16445521.816592	2113294.00900269	2856.91930641772	3568990.48515012	6512165.95708389	10450818.8798635	0	0	0
0	8.73069207802104e-11	30635.693754213	9810.67085086082	61155.5499498813	0	0	0	1912.14236113593	7404.77736532454	0	32482.9847902854	933.086426029149	812312.369964144	0	0	6664.65002361372	31520.6603229189	18061816.645944	2202881.77101163	2908.44128431062	4210490.67226972	7009083.41261807	11222453.1298319	0	0	0
0	8.73069207802104e-11	33765.2011049727	10153.920254032	67405.7601072982	0	0	0	2029.81090218958	7613.13402328347	0	35625.3120550315	1023.36751852611	910137.207400309	0	0	6112.19169713827	34570.4524652061	19797577.4870526	2285948.78978552	2950.52783050604	4931757.12593039	7527112.84106001	12025996.1787446	0	0	0
