Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Var14	Var15	Var16	Var17	Var18	Var19	Var20	Var21	Var22	Var23	Var24	Var25	Var26	Var27	Var28	Var29	Var30	Var31	Var32	Var33	Var34	Var35	Var36	Var37	Var38	Var39	Var40	Var41	Var42	Var43	Var44
224004.528227426	455584.15198442	177768.668132968	46235.8600944579	0	177768.668132968	29317.0412839888	249194.850913905	0	14658.5206419944	0	177768.971631202	0	0	0	0	0	0	21401.4387995083	7915.60065187294	67282.6055409199	0	0	0	7694.57860874911	259931.118799494	0	7694.57835408582	273350.491190651	91116.8303968835	91116.8303968835	12996.5555098348	0.108048791879974	31890.8906389093	104113.38627001	246934.217034386	0.202591484774952	0.0270121979699936	0.303498233360429	0	0	176842.990456579	0	181912.229795821
229770.941664236	509056.570922386	181627.876382224	48143.0652820131	0	181579.573550453	30013.6624504425	255116.130828762	0	15006.8312252213	0	181541.577215138	0	0	0	0	0	0	21904.4204600393	8101.63496467205	68863.8971997124	0	0	0	7862.09174777438	265589.892314518	0	7860.31099217793	305032.377917962	101677.459305987	101677.459305987	13276.4868240194	57.733146847349	35587.1107570956	114844.801210759	252072.83357247	108.249650338779	14.4332867118372	0.303498233360429	0	0	191692.205968236	0	186187.573910333
235674.573268882	565466.008820626	185549.830551721	50124.7427171593	0	185505.795659796	30794.1965239574	261750.670453638	0	15397.0982619787	0	185466.920929427	0	0	0	0	0	0	22474.061434188	8312.32409209692	70654.7547828239	0	0	0	8043.68470081573	271724.297049362	0	8041.86836365843	338899.593176874	112966.531058957	112966.531058957	13583.146961597	58.7558709387366	39538.285870635	126433.914206282	257896.18017366	110.167258010131	14.6889677346841	0.303498233360429	0	0	206464.47395771	0	191029.522190598
241720.972513752	624913.523910138	189538.514631175	52182.4578825782	0	189491.920347909	31592.5744396933	268536.882737393	0	15796.2872198467	0	189452.53080475	0	0	0	0	0	0	23056.7461496616	8527.83761699815	72486.6197444843	0	0	0	8228.58152621074	277970.310136129	0	8226.72987835885	374531.448452924	124843.816150974	124843.816150974	13895.3879742784	59.8701593014788	43695.335652841	138617.759606723	263825.277263473	112.256548690273	14.9675398253697	0.303498233360429	0	0	221851.553496239	0	195982.342272124
247917.463329634	687491.562320003	193600.35798983	54317.1053398032	0	193552.65542151	32411.2590063938	275495.701554347	0	16205.6295031969	0	193512.553098369	0	0	0	0	0	0	23654.2411912257	8748.828933741	74365.0459367985	0	0	0	8417.40343004385	284348.91658267	0	8415.51320072477	412053.984914665	137351.328304888	137351.32830489	14214.2531304382	61.1089944546542	48072.9649067109	151437.88698807	269879.843870656	114.579364602477	15.2772486136636	0.303498233360429	0	0	237758.821200319	0	201061.050125418
354052.01543568	590392.840795667	297521.317583397	56530.697852282	0	296365.896007856	46189.2075470527	371403.957234932	0	21978.5876201045	0	292242.339239534	0	0	0	0	0	0	33925.7402135123	12097.4914196882	97353.2439969288	0	0	0	12144.1087738197	410241.020452045	0	12104.007882121	354883.446520461	118294.482173487	118294.482173487	20444.3184658626	1307.08212646628	41403.0687607207	138865.37834117	384357.419206183	2450.77898712428	326.770531616571	0.303498233360429	0	0	248371.557893798	0	272970.980184041
415821.549993679	620942.52186759	356997.196371749	58824.3536219316	0	356339.828525578	56589.2323682014	432008.424212627	0	25715.6661358331	0	355149.759205559	0	0	0	0	0	0	42029.5770491717	14456.5207747411	110429.62545878	0	0	0	14518.8374971561	490461.903919303	0	14496.687455094	372362.919614178	124120.973204726	124120.973204726	24485.6825869881	2886.40846858108	43442.3406216541	148508.12327662	456207.942688457	5412.01587858952	721.602117145271	0.303498233360429	0	0	264381.800019547	0	321003.215388846
485001.424860671	650615.171811107	423801.563088853	61199.861771815	0	423064.835458565	62052.3844531081	450507.542464982	0	26976.8382588468	0	421728.852300576	0	0	0	0	0	0	46565.2797038134	15435.7666335795	112133.755416956	0	0	0	16548.7207141956	559033.536294006	0	16528.7959403745	390172.762678233	130057.587559411	130057.587559411	27918.0228031262	16604.8364397984	45520.1556457939	157882.506620357	478552.319385028	31134.0683246219	4151.20910994959	0.303498233360429	0	0	291974.248387241	0	338223.157175863
562217.588040455	679113.133584458	498558.35297507	63659.2350653834	0	497743.339264922	67353.0704950569	465808.912460633	0	28061.1569976679	0	496247.554513661	0	0	0	0	0	0	51015.1092567059	16283.5776508766	112682.561722509	0	0	0	18760.2932552032	633742.828916828	0	18738.1035438274	407281.46580951	135760.48860317	135760.48860317	31649.661833266	33138.2514717622	47516.1710111096	167315.580564391	497786.538982796	62134.2215095542	8284.56286794056	0.303498233360429	0	0	321725.032016957	0	352971.641700551
637360.138920653	698724.048346272	571155.876294954	66204.2626256994	0	570380.232117141	72965.1320892363	481516.907541555	0	29183.2652437259	0	568925.274711894	0	0	0	0	0	0	55777.2193952172	17130.3443892108	113112.713279508	0	0	0	20919.4917577995	706682.870344426	0	20897.9457363798	419108.713216137	139702.904405379	139702.904405379	35297.7511315034	48949.2849287634	48896.0165418827	174924.857382648	517690.75609618	91779.9092414314	12237.3212321908	0.303498233360429	0	0	350532.245714559	0	368245.335588927
