1.8243e+06,1.9764e+06,9.9421e+05,8.3015e+05,0,9.9421e+05,2.9304e+05,1.2578e+06,0,81623,0,9.9422e+05,0,0,2776.9,694.21,8280,6942.1,2.1392e+05,79121,3.4036e+05,0,0,0,43013,1.453e+06,0,43013,1.1858e+06,6.3058e+05,1.5998e+05,72650,2.1902e+05,86437,2.3264e+05,8.0231e+05,3.4682e+05,12191,1.5109,0,0,9.8964e+05,6942.1,9.2023e+05
1.8791e+06,2.2485e+06,1.0147e+06,8.6439e+05,0,1.0145e+06,3.0464e+05,1.3016e+06,0,84537,0,1.0143e+06,0,0,2817.8,704.45,8404.2,7045.1,2.2231e+05,82222,3.5206e+05,0,0,0,44087,1.4893e+06,0,44076,1.3471e+06,7.1634e+05,1.8174e+05,74445,2.2257e+05,96924,2.5595e+05,8.2701e+05,3.5247e+05,12416,1.5109,0,0,1.0715e+06,7046.2,9.5186e+05
1.9355e+06,2.5355e+06,1.0355e+06,8.9998e+05,0,1.0353e+06,3.1606e+05,1.3455e+06,0,87452,0,1.0351e+06,0,0,2860.1,715.02,8530.2,7150.7,2.3065e+05,85306,3.6395e+05,0,0,0,45199,1.5269e+06,0,45188,1.5192e+06,8.0786e+05,2.0496e+05,76326,2.2751e+05,1.0812e+05,2.8104e+05,8.4971e+05,3.6028e+05,12672,1.5109,0,0,1.1528e+06,7151.9,9.8401e+05
1.9936e+06,2.8377e+06,1.0566e+06,9.3692e+05,0,1.0564e+06,3.2788e+05,1.3909e+06,0,90463,0,1.0562e+06,0,0,2902.9,725.74,8658.1,7258,2.3926e+05,88495,3.7621e+05,0,0,0,46337,1.5653e+06,0,46326,1.7005e+06,9.0425e+05,2.2942e+05,78246,2.3254e+05,1.1991e+05,3.074e+05,8.73e+05,3.6821e+05,12933,1.5109,0,0,1.2374e+06,7259.2,1.0172e+06
2.0533e+06,3.1556e+06,1.0781e+06,9.7525e+05,0,1.0779e+06,3.4011e+05,1.4378e+06,0,93574,0,1.0776e+06,0,0,2946.5,736.63,8788,7366.8,2.482e+05,91798,3.8888e+05,0,0,0,47504,1.6047e+06,0,47492,1.8913e+06,1.0057e+06,2.5514e+05,80216,2.3767e+05,1.3232e+05,3.3507e+05,8.9692e+05,3.7631e+05,13197,1.5109,0,0,1.3247e+06,7368.2,1.0514e+06
2.115e+06,3.2703e+06,1.1e+06,1.015e+06,0,1.0997e+06,3.5015e+05,1.4639e+06,0,95478,0,1.0995e+06,0,0,2990.7,747.68,8919.9,7477.4,2.5554e+05,94515,3.96e+05,0,0,0,48471,1.6374e+06,0,48416,1.9614e+06,1.043e+06,2.6462e+05,81855,2.5015e+05,1.3588e+05,3.4637e+05,8.9498e+05,3.9616e+05,13966,1.5109,0,0,1.3874e+06,7478.7,1.0707e+06
2.1783e+06,3.6038e+06,1.1222e+06,1.0562e+06,0,1.122e+06,3.63e+05,1.5117e+06,0,98668,0,1.1218e+06,0,0,3035.6,758.9,9053.7,7589.7,2.649e+05,97975,4.0885e+05,0,0,0,49670,1.6779e+06,0,49608,2.1602e+06,1.1487e+06,2.9141e+05,83875,2.5603e+05,1.487e+05,3.75e+05,9.1787e+05,4.0546e+05,14278,1.5109,0,0,1.4517e+06,7590.8,1.1054e+06
2.2437e+06,3.9535e+06,1.1449e+06,1.0988e+06,0,1.1447e+06,3.7641e+05,1.5622e+06,0,1.0203e+05,0,1.1445e+06,0,0,3081.1,770.28,9189.5,7703.3,2.7468e+05,1.0159e+05,4.2248e+05,0,0,0,50916,1.72e+06,0,50832,2.37e+06,1.2602e+06,3.1974e+05,85978,2.6183e+05,1.6225e+05,4.0542e+05,9.4252e+05,4.1463e+05,14591,1.5109,0,0,1.5435e+06,7704.7,1.1423e+06
2.311e+06,4.32e+06,1.1681e+06,1.143e+06,0,1.1678e+06,3.9034e+05,1.6148e+06,0,1.0553e+05,0,1.1676e+06,0,0,3127.4,781.83,9327.3,7819,2.8485e+05,1.0536e+05,4.3669e+05,0,0,0,52199,1.7633e+06,0,52091,2.5898e+06,1.3771e+06,3.4937e+05,88144,2.6764e+05,1.7644e+05,4.3719e+05,9.6841e+05,4.2379e+05,14890,1.5109,0,0,1.6395e+06,7820.2,1.1807e+06
2.3804e+06,4.6112e+06,1.1917e+06,1.1887e+06,0,1.1915e+06,4.0995e+05,1.7133e+06,0,1.1175e+05,0,1.1912e+06,0,0,3174.2,793.56,9467.2,7936.3,2.9912e+05,1.1063e+05,4.6318e+05,0,0,0,53964,1.823e+06,0,53826,2.7648e+06,1.4703e+06,3.7301e+05,91118,2.6013e+05,1.8797e+05,4.6385e+05,1.0477e+06,4.1011e+05,13274,1.5109,0,0,1.7249e+06,7937.5,1.2523e+06
2.4518e+06,5.0065e+06,1.2159e+06,1.2359e+06,0,1.2156e+06,4.2556e+05,1.7756e+06,0,1.1585e+05,0,1.2154e+06,0,0,3221.9,805.48,9609.2,8055.3,3.1055e+05,1.1486e+05,4.8013e+05,0,0,0,55390,1.8711e+06,0,55230,3.0013e+06,1.596e+06,4.049e+05,93534,2.6474e+05,2.0327e+05,4.981e+05,1.0819e+06,4.1717e+05,13373,1.5109,0,0,1.8141e+06,8056.6,1.2981e+06
