WasteGenerated	CollectedPlastic	FormalCollection	InformalCollectSorting	MixedCollection	FormalSorting	ExportedWaste	ImportedWaste	CLMechanicalRecyling	OLMechanicalRecyling	ChemicalConversion	UnsortedWaste	UnsortedManagedWaste	EngineeredLandfills	ThermalEnergyRecovery	FuelsFractionChemConversion	UncollectedWaste	MismanagedWaste	OpenBurning	TerrestrialDumping	DirectToWater	UnsanitaryDumpsites	OceanLeakage	RecycledPlasticPolymers	RecycledMonomers	VirginPlasticInput	ExternalSource
0	0	1971.06775908083	5266.21792998531	1971.07227871683	20.7659855799095	3079.76072013521	41.5319653642038	1316.55309326151	3702.96144495966	0	3593.80497886473	103.32645621716	5144.09271193116	0	0	1286.14307938825	3490.47852153657	317784.826667018	74073.0291686501	175.810067348918	133609.949985271	29403.5619311196	539116.116436639	0	0	0
0	0	2006.76228669451	5502.2631475596	2006.40945812452	21.0722239827335	5171.75033149434	42.1475072858574	1374.9738780423	3866.78215526685	0	3699.91784724877	106.345864431999	15623.2954125932	0	0	1698.2943395396	3592.477369726	547796.253530675	131742.911855504	181.264877999454	226176.676966542	50201.9320329168	913536.718412864	0	0	0
0	0	2043.31625802208	5729.02471600993	2042.95874382216	21.3883382452149	7295.11548670535	42.7797692738757	1431.69217305107	4025.84621960235	0	3806.16046849112	109.401367017834	26412.4685113209	0	0	2137.48388404762	3695.69552448338	806294.54390521	205980.101104327	186.866261787198	320588.783310034	72102.2686044017	1304124.12438438	0	0	0
0	0	2080.3440702226	5964.27030936585	2079.98022419135	21.709216329256	9450.33703099596	43.4216127606996	1490.47978005232	4190.7081929358	0	3915.3621973668	112.540154215612	37511.0767195849	0	0	2599.70119583904	3801.72712276537	1095153.22701278	297664.213552658	192.628284715124	417181.945417963	95137.3798902209	1710739.16487391	0	0	0
0	0	2117.90472457425	6208.31729971394	2117.53437452807	22.0349181153371	11637.89358297	44.0730913380265	1551.46801642404	4361.73578292595	0	4027.79549938167	115.771826048409	48928.2563408496	0	0	3085.50835450173	3910.89646364865	1415845.21078613	407696.55288248	198.57073841402	516005.963704024	119353.512331436	2133988.72621634	0	0	0
0	0	3425.36859831475	6461.38401929265	3412.15029260279	22.3655064921533	13858.2691944818	44.7343162181507	1646.50584685238	4507.43955730982	0	5344.71325690444	153.283345305789	62321.8109221987	0	0	2259.18373102586	5178.0758199493	1761971.96744748	511424.659049956	260.522644162571	638008.595271828	146933.973762898	2576283.81239336	0	0	0
0	0	4024.1971621928	6723.63320036827	4018.27535189954	22.7010778389185	16111.9597488542	45.4055408143919	1747.12197621451	4656.29674228837	0	5991.72461570189	172.090452098909	78634.196300486	0	0	2232.30984754546	5813.40006039033	2135038.35075981	598180.647990372	292.599754305242	795068.100317961	179349.366595895	3041305.65323117	0	0	0
0	0	4666.65927948566	6995.06339173015	4660.24993749338	23.0414372538676	18399.440940555	46.0862761564818	1852.62707318947	4809.01344845578	0	6666.11821930266	191.465166185913	96811.8691054613	0	0	2188.43298657718	6467.89868404841	2539121.1310528	683748.195897449	325.255775206879	973759.647641844	215148.747762184	3529697.19016924	0	0	0
0	0	5365.83637038722	7276.41270028462	5358.80550645242	23.3873768692094	20721.2639951531	46.7782435987293	1963.51276222448	4965.74580104421	0	7396.21461527588	212.440606174011	117008.502001688	0	0	2115.81946063525	7176.4715456238	2975416.56353467	767060.295129458	360.585511524455	1175959.75215239	254577.580034174	4042513.93504742	0	0	0
0	1.16120797481819e-10	6012.10848091757	7567.11573148405	6005.6679682959	23.7378723972264	23077.8852989154	47.4792513628688	2079.79505285118	5126.01454032209	0	8074.52237882265	231.95831848143	139234.513089288	0	0	1938.16306035057	7835.80080255092	3440030.91467338	845547.475517898	393.401530444055	1401727.42181977	297573.287418155	4580798.3356417	0	0	0
0	2.32702543498609e-10	6818.46489597974	7868.17705661187	6810.34766794225	24.0942004079098	25469.8803293702	48.1920072975513	2201.8708679372	5290.29878134958	0	8907.38600275315	255.858230855417	163621.389057468	0	0	1800.37894910977	8643.16547818331	3933344.05200519	917894.669176594	433.553918194872	1652654.88481486	344324.192637238	5145678.39689448	0	0	0
0	2.32702518363772e-10	7689.82625088395	8179.29792774447	7681.06286776963	24.4559068908406	27897.7832429165	48.9154540782256	2329.82810037979	5458.2848014307	0	9805.86428474825	281.672692947788	190500.103147677	0	0	1628.22371278274	9515.20569689619	4461857.63929016	984258.827088486	476.953850947983	1932862.22008261	395450.828649373	5738288.54605691	0	0	0
0	2.32702518363772e-10	8627.11247649771	8500.27794030184	8617.66207227693	24.8225817363136	30362.0906775682	49.6489007663485	2463.75438492944	5629.67400809508	0	10768.5533487274	309.33245185835	220051.384175054	0	0	1418.71747318524	10449.5820214387	5026766.14881778	1043240.29662819	523.4318030298	2244564.26382542	451239.756924371	6359766.84079632	0	0	0
0	2.32702518363772e-10	9635.29934350361	8831.76091852422	9625.15443950385	25.1950745859042	32863.3765020507	50.3939105873357	2603.98892721534	5804.74809323853	0	11800.4152189386	338.980096411689	252469.379734302	0	0	1169.06080819369	11451.1112552497	5629354.85293258	1093332.31307908	573.225794882503	2590144.946769	511998.347362218	7011316.55782401	0	0	0
0	2.32702518363772e-10	10716.8679021508	9173.54762120694	10705.9940043046	25.5730925216054	35402.1913296839	51.1500057816433	2750.62827729738	5983.21519922807	0	12903.6487026225	370.678901523387	287954.919217429	0	0	876.892116126894	12521.9308928479	6270897.01714166	1132938.11283579	626.44031697295	2972072.14734832	578043.435928078	7694152.4379706	0	0	0
0	2.32702518363772e-10	11875.449371402	9525.87012257865	11863.8285661941	25.9568224926983	37979.1015944081	51.917505101143	2903.89848578659	6164.97020646373	0	14099.7286177943	405.038431435654	326739.298942091	0	0	539.52711175542	13682.6326681686	6953093.51643759	1160358.93659848	684.08911086828	3393199.34963941	649743.872651127	8408761.46335688	0	0	0
0	2.32702518363772e-10	13113.834124163	9888.63698294035	13101.4057355329	26.3461705177277	40594.6653495966	52.6962620689485	3063.92676548035	6349.88777848173	0	15374.8885151643	441.680545336556	369078.283621122	0	0	154.37974548342	14920.4425789817	7677963.3671124	1173798.25768227	745.560497369478	3856689.26142176	727512.099294246	9155131.36277423	0	0	0
0	2.32702518363772e-10	14152.8884473722	10261.8903881587	14142.4841449618	26.7413620908958	43249.4623873976	53.4867017058659	3230.88514861294	6537.84585562993	0	16455.2121807849	472.79964379028	414820.818656431	0	0	1.39543862148825	15971.6791038657	8447928.55017394	1176772.28319872	798.065550757088	4360547.73814933	811198.356905483	9934560.92084457	0	0	0
0	2.32702518363772e-10	15074.5093610657	10645.9124930456	15065.4123584975	27.1429006258128	45944.1225248771	54.2897275888455	3405.03451306019	6728.89331623566	0	17415.3784990427	500.439729968857	463498.641076553	0	0	4.81480309727759e-37	16905.3908624203	9265466.73237857	1176772.82327437	844.805908283794	4898759.82357011	900183.446538292	10748240.0284131	0	0	0
0	2.32702518363772e-10	16027.3201537862	11039.9221761336	16017.848240201	27.5498625083906	48679.1860456225	55.1037610953675	3586.25280337767	6922.31499099651	0	18402.0372005375	528.79815987419	514966.843838924	0	0	4.44060475633819e-78	17863.369042578	10132277.009848	1176772.82327437	892.689116031008	5469409.92290417	994291.085042746	11597311.1800869	0	0	0
0	2.32702518363772e-10	17014.1076135574	11444.2606154639	17004.1240590364	27.9628026451823	51455.2435434348	55.9298150099995	3774.80456242514	7118.18167509874	0	19420.9604386603	558.084141053129	569317.190019577	0	0	1.53225973469934e-119	18852.6808996727	11050008.1789631	1176772.82327437	942.138864195974	6073582.94257158	1093689.5925769	12482951.9006661	0	0	0
0	2.32702518363772e-10	18037.472118748	11859.5850608088	18027.2194905344	28.382844503558	54273.0010365417	56.7699048342968	3971.10466263088	7316.82452168365	0	20475.1432634839	588.383751305199	626650.437991752	0	0	2.12735704559412e-160	19876.2342341015	12020481.3275765	1176772.82327437	993.300581463285	6712477.76540875	1198564.18574038	13406419.8335662	0	0	0
0	2.32702518363772e-10	19094.7781033512	12284.8066149064	19084.2436639581	28.8087533321319	57133.042569814	57.6217346419827	4174.92235707524	7517.357170726	0	21561.3087458049	619.60289327233	687058.701156994	0	0	3.87336809303655e-201	20930.8503361775	13045352.3761684	1176772.82327437	1046.01535182566	7387184.53906509	1309084.40726189	14368899.0455459	0	0	0
