Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Var14	Var15	Var16	Var17	Var18	Var19	Var20	Var21	Var22	Var23	Var24	Var25	Var26	Var27	Var28	Var29	Var30	Var31	Var32	Var33	Var34	Var35	Var36	Var37	Var38	Var39	Var40	Var41	Var42	Var43	Var44
419627.943834151	86365.8384401229	132359.239312846	287268.704521304	0	132359.239312846	88407.9958489412	247542.388377035	0	17681.5991697883	0	132359.54281108	0	0	1115.56566886219	278.891417215548	3326.37498956499	2788.91444368052	64537.767867405	23870.133320821	67137.5760875411	0	0	0	6938.47850602899	234389.246317877	0	6938.47837005293	51819.5030640737	17273.1676880247	17273.1676880247	11719.462086223	60961.8589842171	1727.31676880247	28992.6298691675	66357.3207043465	93787.4753603341	1563.1245893389	0.303498233360429	0	0	131915.324201167	2788.91444368052	181520.113125574
433903.514888242	114376.634179196	134785.125677046	299118.389211193	0	134756.648476041	92371.3274815788	258639.716948421	0	18474.2654963158	0	134732.885601713	0	0	1132.02047459226	283.005118648064	3376.27061440843	2830.25707914761	67401.9837067656	24929.5008230503	70108.2026616708	0	0	0	7143.3803770365	241311.051303342	0	7141.26706626636	68428.6912018813	22809.5637339604	22809.5637339604	12061.9830699368	61864.6467118306	2280.95637339604	34812.4001128846	70550.379067696	95176.3795566624	1586.27299261104	0.303498233360429	0	0	142480.826363965	2830.74816033573	189551.807196369
448670.69457158	143884.232067037	137239.916050213	311430.778521365	0	137211.897249704	96178.865238319	269300.822667293	0	19235.7730476638	0	137187.716922176	0	0	1149.0052334002	287.251308350049	3426.91467362456	2872.72473340658	70182.7649608677	25958.0089581292	72992.6107353281	0	0	0	7348.53672724212	248241.45286908	0	7346.48341626152	86128.460682045	28709.486894015	28709.486894015	12408.6044910861	63300.361008154	2870.9486894015	41055.7620670283	73454.867361011	97385.1707817753	1623.08617969625	0.303498233360429	0	0	152953.699621975	2873.20938274077	197350.391988109
463941.774920997	174933.782184177	139726.175945632	324215.598975362	0	139697.31730591	100126.808792204	280355.064618171	0	20025.3617584408	0	139672.875134237	0	0	1166.23720191718	291.559300479294	3478.31839372893	2915.80727259556	73063.7474587284	27023.5778272009	75980.8555883541	0	0	0	7559.30552381383	255361.448893113	0	7557.19160195389	104744.029379515	34914.6764598384	34914.6764598384	12764.501917262	64761.3381744366	3491.4676459838	47613.8007826522	76470.8231601911	99632.8279606717	1660.54713267786	0.303498233360429	0	0	163808.742750168	2916.30752348189	205429.720664809
479726.639983844	207566.921418699	142248.231397197	337478.408586646	0	142218.76573215	104222.771664671	291823.76066108	0	20844.5543329343	0	142194.016312413	0	0	1183.73029984711	295.932574961778	3530.49316963486	2959.54105950228	76052.7724421615	28129.107615594	79081.0611512406	0	0	0	7776.32827764326	262692.710301462	0	7774.15188286538	124311.397258355	41437.1324194518	41437.1324194518	13130.9594675705	66256.5813187447	4143.71324194519	54499.5834440903	79599.5598357766	101933.202028838	1698.88670048063	0.303498233360429	0	0	174974.163082033	2960.05213633412	213811.757927428
582242.929424931	151073.785372362	231011.216539437	351231.712885494	0	230020.106171021	110641.019730984	301553.62354051	0	21694.454909026	0	229131.755656485	0	0	1211.99626443922	289.870912622821	3583.45056717939	3003.95714781235	81487.3548023677	29077.3440985293	79606.3578843775	0	0	0	10318.9877638297	348586.475064499	0	10293.2049165811	91022.7460986615	30340.9153662203	30340.9153662203	17385.775141456	96519.4236758491	3034.09153662205	47796.2442543965	82844.0259547184	148491.421039768	2474.85701732946	0.303498233360429	0	0	186051.330060353	3004.4529183791	223073.089838206
636143.150034874	149889.016545177	270660.690646155	365482.459388718	0	270224.720726094	117388.937779693	311533.573523689	0	22574.8690159675	0	269827.486469163	0	0	1240.85143409755	283.547145598569	3637.20232568707	3049.02417553236	87287.8947349642	30032.7947051839	80045.9403476481	0	0	0	11567.9654892938	390778.282315175	0	11555.9293344064	89941.2262764916	29980.4087588303	29980.4087588303	19518.5844046401	111012.423885997	2998.04087588304	49481.0398791974	86205.8629548358	170788.344439996	2846.47240733326	0.303498233360429	0	0	197585.77647072	3049.51971215479	232628.2368324
694105.193523984	146921.717556737	313863.42940074	380241.764123246	0	313362.515802056	124476.543761658	321760.148637845	0	23486.141705237	0	312933.115921738	0	0	1270.287309931	276.965651539853	3691.76036057238	3094.73214358109	93429.7643612361	30975.3858972774	80410.2217168731	0	0	0	12869.8868309728	434758.581710229	0	12856.8459458082	88173.6731200098	29391.2243733368	29391.2243733368	21715.9023310696	125936.636059067	2939.12243733367	51091.0020780073	89687.692856817	193748.670860103	3229.14451433505	0.303498233360429	0	0	209770.028248062	3095.26250783714	242518.237150238
756332.991845635	142028.456881039	360810.859226286	395522.132619347	0	360305.146439699	131925.936609623	332256.706724038	0	24430.6654386137	0	359833.841870929	0	0	1300.3502683636	270.128050042456	3747.13676598098	3141.19131781175	99944.4164766134	31906.1424694655	80696.006782043	0	0	0	14279.2210055129	482367.401813002	0	14265.1227396583	85248.699942872	28416.2333142907	28416.2333142907	24094.5573635143	142156.608135305	2841.62333142905	52496.8081856117	93292.4664829116	218702.474054316	3645.04123423859	0.303498233360429	0	0	222503.40213237	3141.69144545469	252755.500534297
815547.605259746	130013.000759162	404212.924355806	411334.680903937	0	403754.119812583	139742.651732533	343002.113907121	0	25407.6192441923	0	403317.95559256	0	0	1331.01947891039	263.020730586178	3803.34381747071	3188.31865340709	106844.487605176	32819.0062059464	80893.2630254331	0	0	0	15590.2833749557	526656.49493081	0	15577.2260625954	78084.0099055474	26028.003301849	26028.003301849	26310.7702456842	157123.912623884	2602.80033018492	52340.8838334525	97022.8074272719	241729.096344436	4028.81827240728	0.303498233360429	0	0	233747.70595065	3188.81681713649	263331.64611728
