Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Var14	Var15	Var16	Var17	Var18	Var19	Var20	Var21	Var22	Var23	Var24	Var25	Var26	Var27	Var28	Var29	Var30	Var31	Var32	Var33	Var34	Var35	Var36	Var37	Var38	Var39	Var40	Var41	Var42	Var43	Var44
624901.680604172	128614.307938825	197106.775908083	427794.904696091	0	197106.775908083	131655.448249633	368635.255098971	0	26331.0896499265	0	197107.227871681	0	0	1661.27884639276	415.31971159819	4953.57221043505	4153.1965364204	96108.3758080902	35546.9335180608	99979.9590139109	0	0	0	10332.6456249103	349047.852261563	0	10332.645621716	77168.5847632953	51317.1088675912	128.614307938825	17452.3926076828	91947.0898611423	1539.51326602773	17581.0067348918	98818.0168595377	139666.465611862	1163.88721343218	0.451963599836642	0	0	196445.70625481	4153.1965364204	270316.185482055
646160.580242213	170327.434029696	200719.358168676	445441.222073536	0	200676.228669452	137556.57868899	385158.420329172	0	27511.315737798	0	200640.945812451	0	0	1685.77791861868	421.44447965467	5027.87579359158	4214.75072858572	100373.093097088	37124.2947071422	104403.118192205	0	0	0	10637.7335948205	359354.051130056	0	10634.5864431999	101897.660372376	67761.9441476298	169.82943395396	17962.38684863	93308.1297218666	2032.85832442891	18126.4877999454	105062.236904054	141733.867931949	1181.11556609958	0.451963599836642	0	0	212179.644270552	4215.49448446673	282275.09733448
668151.57378183	214269.568441011	204374.983710925	463776.590070904	0	204331.625802208	143225.617900248	401031.730120695	0	28645.1235800497	0	204295.874382215	0	0	1711.06705961719	427.766764904297	5103.29393049541	4277.97692738755	104513.528632728	38655.6886723788	108697.847929263	0	0	0	10943.1946206733	369672.852228439	0	10940.1367017834	128249.033042858	85285.6069735	213.748388404763	18478.4776224169	95472.8947772744	2558.56820920498	18686.6261787198	109387.543744213	145022.118649024	1208.51765540854	0.451963599836642	0	0	227775.641143134	4278.72690173369	293886.774030972
690892.966282525	260507.947784675	208077.473046765	482815.493235763	0	208034.40702226	149106.757734146	417498.921655612	0	29821.3515468293	0	207998.022419134	0	0	1736.73730634048	434.184326585121	5179.84333945285	4342.16127606995	108805.023943819	40242.9540614127	113149.121209267	0	0	0	11257.1634566941	380279.056279986	0	11254.0154215612	155982.071750343	103728.077713978	259.970119583904	19008.6356138269	97677.6661900856	3111.84233141934	19262.8284715124	113878.845801734	148371.138516585	1236.42615430488	0.451963599836642	0	0	243940.757869772	4342.90780525971	305921.698084313
714399.476873209	309104.57689549	211833.26842078	502566.208452429	0	211790.472457423	155207.932492848	434582.210979975	0	31041.5864985697	0	211753.437452807	0	0	1762.79344922697	440.698362306742	5257.54098954469	4407.30913380266	113257.165198955	41889.6364434492	117766.866139001	0	0	0	11580.4234758076	391199.12646236	0	11577.1826048409	185130.501270103	123111.78334462	308.550835450172	19554.4823182433	99933.8407241493	3693.35350033859	19857.073841402	118538.098922194	151798.239074657	1264.98532562214	0.451963599836642	0	0	260568.08222354	4408.05142233861	318406.712153595
746032.150971532	345676.822764068	222984.792260902	523047.358710632	0	222849.902125355	161529.994294691	452283.984025134	0	32305.9988589382	0	222739.647101821	0	0	1789.21896141193	447.304740352982	5336.40410438785	4473.37238909668	117870.822584613	43596.0576682816	122551.979001937	0	0	0	12117.2689137201	409334.341188781	0	12083.7360353816	207140.664362506	137748.541801067	345.234440604177	20457.5167289029	104802.633899283	4132.45625403199	20793.188247175	123369.694053502	159193.874277391	1326.61561897826	0.451963599836642	0	0	276984.8825939	4474.17219367368	331344.239523756
771313.625281035	398516.458013086	227044.335165253	544269.290115777	0	227000.188271246	168090.896475895	470654.510132507	0	33618.1792951791	0	226959.933038805	0	0	1816.08680926344	454.021702315859	5416.45016595365	4540.55493929936	122658.230024684	45366.7426118694	127517.150379034	0	0	0	12472.1481923592	421322.54387353	0	12439.1416103188	238765.086584316	158778.782578571	397.941810973861	21060.235006681	107348.513866073	4763.36347735714	21451.7539091986	128376.075592576	163061.033720618	1358.84194767182	0.451963599836642	0	0	293993.335125799	4541.28477657879	344768.591765536
797419.708061697	453872.373068706	231171.151625181	566248.55643652	0	231118.81860134	174869.505857996	489634.61640239	0	34973.9011715993	0	231077.879689056	0	0	1843.27897629404	460.819744073509	5497.69691844293	4608.54021347694	127604.889596499	47196.3290288422	132647.333068128	0	0	0	12829.7169020093	433401.598422582	0	12784.0774522801	271902.235869752	180814.986853387	453.170393116254	21664.0135683667	109831.768291176	5424.44960560156	22110.5637154704	133561.148201052	166833.065758748	1390.27554798957	0.451963599836642	0	0	311948.255495205	4609.40404822747	358639.085702716
824373.00308117	511808.3734993	235369.222418594	589003.780662569	0	235323.326478504	181907.414264747	509340.759941291	0	36381.4828529493	0	235281.658133929	0	0	1870.97610108654	467.744025271636	5580.1623722196	4677.78921555682	132740.789795315	49095.9085544317	137973.633034362	0	0	0	13198.8992068988	445872.972675849	0	13138.5783220222	306704.988506715	203958.817356965	511.174980844524	22287.4056569022	112389.903511822	6118.76452070891	22791.7564254949	138929.306185389	170718.840777451	1422.65700647876	0.451963599836642	0	0	330698.204849631	4678.54510895091	373039.822648461
852191.346930921	553751.727792848	239639.830368332	612551.516562591	0	239594.280175934	189182.073128787	529709.804760604	0	37836.4146257574	0	239551.828532546	0	0	1899.04821069035	474.762052672587	5663.86480780288	4747.97476699356	138049.438896517	51059.3815096707	143478.935473879	0	0	0	13578.3333050862	458690.663503049	0	13502.9094565697	331982.616645534	220768.44006928	553.304361075891	22928.1086343711	115004.094963548	6623.05320207835	23474.5673191908	144484.456550396	174689.764501593	1455.74803751327	0.451963599836642	0	0	347215.151009753	4748.72328558517	387924.52924419
880902.069230518	615817.926240104	243997.889767459	636904.179463058	0	243952.644588236	196705.614453728	550775.72047044	0	39341.1228907457	0	243909.438841294	0	0	1927.54274566732	481.885686416829	5748.82277991995	4819.21464129285	143539.929063161	53090.1107493882	149172.669784242	0	0	0	13969.0642612862	471889.974311202	0	13877.3434479367	369104.092716411	245454.221656413	615.173487860683	23587.8839872518	117686.404982517	7363.62664969238	24195.8205772369	150229.529979261	178764.159467114	1489.70132889261	0.451963599836642	0	0	364429.524171858	4819.95413486893	403318.699787025
910518.071338782	680585.3665632	248448.025090493	662070.04624829	0	248406.502167147	204485.376800174	572559.055040488	0	40897.0753600348	0	248361.514423043	0	0	1956.48131084458	489.120327711145	5835.05512161873	4891.57877074223	149216.417835411	55189.6339939189	155059.146800497	0	0	0	14371.4916209791	485484.402175201	0	14262.16044708	407988.724292184	271312.501654302	679.98120715364	24267.4155820561	120441.194199189	8139.37504962909	24939.925767877	156166.480364918	182948.649416489	1524.57207847074	0.451963599836642	0	0	384675.116331443	4892.25344689198	419233.98949764
