1.8243e+06,1.9764e+06,9.9421e+05,8.3015e+05,0,9.9421e+05,2.9304e+05,1.2578e+06,0,81623,0,9.9422e+05,0,0,2807.6,701.9,8280,7019,2.1392e+05,79121,3.4037e+05,0,0,0,43013,1.453e+06,0,43013,1.1858e+06,6.3058e+05,1.5998e+05,72651,2.1904e+05,86437,2.3264e+05,8.0231e+05,3.4684e+05,12191,1.5109,0,0,9.8964e+05,7019,9.2025e+05
1.8791e+06,2.2485e+06,1.0147e+06,8.6439e+05,0,1.0145e+06,3.0465e+05,1.3016e+06,0,84537,0,1.0143e+06,0,0,2845.9,711.5,8395.2,7115.5,2.2231e+05,82222,3.5206e+05,0,0,0,44087,1.4893e+06,0,44076,1.3471e+06,7.1634e+05,1.8174e+05,74447,2.2257e+05,96924,2.5595e+05,8.2701e+05,3.5249e+05,12416,1.5109,0,0,1.0715e+06,7116.6,9.5188e+05
1.9355e+06,2.5355e+06,1.0355e+06,8.9998e+05,0,1.0353e+06,3.1606e+05,1.3455e+06,0,87452,0,1.0351e+06,0,0,2885.6,721.39,8512,7214.4,2.3065e+05,85306,3.6395e+05,0,0,0,45199,1.5269e+06,0,45189,1.5192e+06,8.0786e+05,2.0496e+05,76326,2.2752e+05,1.0812e+05,2.8105e+05,8.4971e+05,3.6029e+05,12672,1.5109,0,0,1.1528e+06,7215.6,9.8403e+05
1.9936e+06,2.8377e+06,1.0566e+06,9.3692e+05,0,1.0564e+06,3.2788e+05,1.3909e+06,0,90464,0,1.0562e+06,0,0,2925.7,731.43,8630.3,7314.8,2.3926e+05,88496,3.7622e+05,0,0,0,46337,1.5653e+06,0,46326,1.7005e+06,9.0425e+05,2.2942e+05,78248,2.3254e+05,1.1991e+05,3.074e+05,8.73e+05,3.6822e+05,12933,1.5109,0,0,1.2374e+06,7316,1.0172e+06
2.0533e+06,3.1556e+06,1.0781e+06,9.7525e+05,0,1.0779e+06,3.4012e+05,1.4378e+06,0,93576,0,1.0777e+06,0,0,2966.4,741.61,8750.4,7416.6,2.482e+05,91798,3.8888e+05,0,0,0,47504,1.6047e+06,0,47492,1.8913e+06,1.0057e+06,2.5514e+05,80217,2.3768e+05,1.3232e+05,3.3508e+05,8.9692e+05,3.7632e+05,13197,1.5109,0,0,1.3247e+06,7417.7,1.0514e+06
2.7675e+06,2.7291e+06,1.7526e+06,1.015e+06,0,1.745e+06,3.9339e+05,1.726e+06,0,1.1155e+05,0,1.726e+06,0,0,2850.9,681.87,8400.2,7063.8,2.8949e+05,1.0328e+05,4.538e+05,0,0,0,1.3393e+05,2.2543e+06,0,1.327e+05,1.6404e+06,8.7226e+05,2.213e+05,1.0673e+05,3.4806e+05,1.175e+05,3.2814e+05,1.2199e+06,5.5269e+05,20403,1.5109,0,0,1.4019e+06,7059.8,1.272e+06
3.0497e+06,2.7372e+06,1.9936e+06,1.0562e+06,0,1.9909e+06,4.3108e+05,1.8636e+06,0,1.2077e+05,0,1.9869e+06,0,0,2745.5,627.38,7998.7,6744.1,3.2047e+05,1.1026e+05,4.775e+05,0,0,0,2.236e+05,2.4698e+06,0,2.2268e+05,1.6423e+06,8.7329e+05,2.2156e+05,1.1107e+05,3.7657e+05,1.1815e+05,3.326e+05,1.3608e+06,5.9769e+05,21881,1.5109,0,0,1.4669e+06,6740.7,1.3878e+06
3.3465e+06,2.7326e+06,2.2477e+06,1.0988e+06,0,2.2449e+06,4.6396e+05,1.9485e+06,0,1.2697e+05,0,2.2407e+06,0,0,2633.6,574.21,7583.3,6413.9,3.4817e+05,1.1542e+05,4.8555e+05,0,0,0,3.2675e+05,2.6397e+06,0,3.2568e+05,1.6396e+06,8.7184e+05,2.2119e+05,1.1212e+05,4.0923e+05,1.1852e+05,3.3331e+05,1.4422e+06,6.5022e+05,24241,1.5109,0,0,1.5289e+06,6410.3,1.4645e+06
3.6578e+06,2.7147e+06,2.5148e+06,1.143e+06,0,2.5118e+06,4.96e+05,2.0162e+06,0,1.3222e+05,0,2.5074e+06,0,0,2514.6,522.4,7153.6,6072.4,3.7572e+05,1.1994e+05,4.8835e+05,0,0,0,4.4554e+05,2.8001e+06,0,4.4432e+05,1.6289e+06,8.6618e+05,2.1975e+05,1.1195e+05,4.4629e+05,1.1843e+05,3.3172e+05,1.5027e+06,7.1035e+05,27267,1.5109,0,0,1.5914e+06,6068.6,1.5297e+06
3.9832e+06,2.6833e+06,2.7944e+06,1.1887e+06,0,2.7915e+06,5.2947e+05,2.0836e+06,0,1.3753e+05,0,2.7869e+06,0,0,2388.2,471.94,6709.3,5718.5,4.048e+05,1.2434e+05,4.9003e+05,0,0,0,5.8139e+05,2.955e+06,0,5.7998e+05,1.6101e+06,8.5618e+05,2.1722e+05,1.1077e+05,4.8179e+05,1.1786e+05,3.2803e+05,1.563e+06,7.6785e+05,30113,1.5109,0,0,1.651e+06,5715,1.5953e+06
4.3223e+06,2.638e+06,3.0864e+06,1.2359e+06,0,3.0836e+06,5.6467e+05,2.1523e+06,0,1.43e+05,0,3.0787e+06,0,0,2254.4,423.06,6250.1,5353.2,4.3566e+05,1.2865e+05,4.9107e+05,0,0,0,7.3525e+05,3.1037e+06,0,7.3367e+05,1.583e+06,8.4178e+05,2.1356e+05,1.0859e+05,5.1473e+05,1.1679e+05,3.2221e+05,1.6251e+06,8.2109e+05,32660,1.5109,0,0,1.7108e+06,5349.5,1.6628e+06
4.6747e+06,2.5785e+06,3.39e+06,1.2848e+06,0,3.3869e+06,6.0166e+05,2.2226e+06,0,1.4865e+05,0,3.3819e+06,0,0,2113,375.82,5775.6,4975.7,4.6841e+05,1.3287e+05,4.9149e+05,0,0,0,9.0789e+05,3.2443e+06,0,9.0612e+05,1.5475e+06,8.2287e+05,2.0876e+05,1.0541e+05,5.4441e+05,1.1523e+05,3.1425e+05,1.6894e+06,8.6889e+05,34853,1.5109,0,0,1.7708e+06,4971.9,1.7325e+06
5.0398e+06,2.5048e+06,3.7046e+06,1.3352e+06,0,3.7013e+06,6.4055e+05,2.2947e+06,0,1.5448e+05,0,3.6962e+06,0,0,1963.4,330.31,5285.5,4585.5,5.0317e+05,1.3698e+05,4.913e+05,0,0,0,1.1001e+06,3.3759e+06,0,1.0982e+06,1.5033e+06,7.994e+05,2.0281e+05,1.0125e+05,5.7045e+05,1.1316e+05,3.0417e+05,1.7556e+06,9.1062e+05,36627,1.5109,0,0,1.8273e+06,4581.6,1.8046e+06
5.4169e+06,2.4167e+06,4.0295e+06,1.3873e+06,0,4.0263e+06,6.8138e+05,2.3682e+06,0,1.6051e+05,0,4.0209e+06,0,0,1805.7,286.66,4779.3,4182.6,5.4003e+05,1.4094e+05,4.9042e+05,0,0,0,1.3127e+06,3.4972e+06,0,1.3105e+06,1.4505e+06,7.7132e+05,1.9569e+05,96153,5.9233e+05,1.1058e+05,2.9196e+05,1.8241e+06,9.4543e+05,37951,1.5109,0,0,1.8838e+06,4178.6,1.8789e+06
5.8051e+06,2.3139e+06,4.3642e+06,1.4409e+06,0,4.361e+06,7.2423e+05,2.4434e+06,0,1.6672e+05,0,4.3556e+06,0,0,1639.3,244.96,4256.8,3766.4,5.7906e+05,1.4474e+05,4.8883e+05,0,0,0,1.546e+06,3.6067e+06,0,1.5436e+06,1.389e+06,7.3859e+05,1.8738e+05,90154,6.0954e+05,1.075e+05,2.7768e+05,1.8947e+06,9.7246e+05,38762,1.5109,0,0,1.9398e+06,3762.4,1.9555e+06
6.1304e+06,2.1811e+06,4.6341e+06,1.4962e+06,0,4.6316e+06,7.6915e+05,2.5201e+06,0,1.7312e+05,0,4.6273e+06,0,0,1606.8,233.76,4148.3,3680.8,6.1881e+05,1.4988e+05,4.9157e+05,0,0,0,1.7407e+06,3.6986e+06,0,1.7389e+06,1.3094e+06,6.9629e+05,1.7666e+05,86894,6.186e+05,1.0303e+05,2.6367e+05,1.9675e+06,9.8586e+05,38642,1.5109,0,0,1.9849e+06,3680,2.0294e+06
6.3917e+06,2.0964e+06,4.8385e+06,1.5532e+06,0,4.8367e+06,8.1621e+05,2.5984e+06,0,1.7972e+05,0,4.8331e+06,0,0,1574.8,222.92,4035.7,3595,6.6076e+05,1.5497e+05,4.9381e+05,0,0,0,1.9244e+06,3.7351e+06,0,1.9226e+06,1.2583e+06,6.6912e+05,1.6976e+05,82173,6.0658e+05,99026,2.5206e+05,2.0424e+06,9.6619e+05,37553,1.5109,0,0,2.0173e+06,3594.2,2.1054e+06
6.6427e+06,2.0046e+06,5.0309e+06,1.6118e+06,0,5.0292e+06,8.6547e+05,2.6781e+06,0,1.8651e+05,0,5.0258e+06,0,0,1541,212.12,3918.7,3505.8,7.0497e+05,1.6e+05,4.9555e+05,0,0,0,2.1119e+06,3.754e+06,0,2.1101e+06,1.2033e+06,6.3984e+05,1.6233e+05,76960,5.8724e+05,94694,2.3943e+05,2.1195e+06,9.3448e+05,35737,1.5109,0,0,2.0468e+06,3505.1,2.1833e+06
6.8809e+06,1.9064e+06,5.2088e+06,1.6722e+06,0,5.2072e+06,9.1694e+05,2.7591e+06,0,1.9348e+05,0,5.204e+06,0,0,1505.5,201.4,3797.2,3413.2,7.5148e+05,1.6494e+05,4.9673e+05,0,0,0,2.302e+06,3.7555e+06,0,2.3001e+06,1.1443e+06,6.0851e+05,1.5438e+05,71360,5.6097e+05,90057,2.2588e+05,2.1987e+06,8.9122e+05,33176,1.5109,0,0,2.0695e+06,3412.4,2.2631e+06
7.1036e+06,1.8024e+06,5.3696e+06,1.734e+06,0,5.3682e+06,9.7071e+05,2.8414e+06,0,2.0064e+05,0,5.3653e+06,0,0,1468,190.75,3671.3,3317.1,8.0041e+05,1.6976e+05,4.9733e+05,0,0,0,2.4928e+06,3.7387e+06,0,2.4909e+06,1.082e+06,5.7534e+05,1.4597e+05,65436,5.2749e+05,85148,2.1155e+05,2.2801e+06,8.3598e+05,29830,1.5109,0,0,2.0884e+06,3316.3,2.3448e+06
7.308e+06,1.6936e+06,5.5105e+06,1.7975e+06,0,5.5096e+06,1.0268e+06,2.925e+06,0,2.0799e+05,0,5.507e+06,0,0,1428.7,180.19,3540.8,3217.3,8.5182e+05,1.7444e+05,4.9731e+05,0,0,0,2.6821e+06,3.7033e+06,0,2.6802e+06,1.0167e+06,5.4061e+05,1.3715e+05,59266,4.8663e+05,80007,1.9658e+05,2.3637e+06,7.6844e+05,25672,1.5109,0,0,2.1033e+06,3216.5,2.4282e+06
7.4914e+06,1.5809e+06,5.6288e+06,1.8627e+06,0,5.6279e+06,1.0848e+06,3.0076e+06,0,2.1539e+05,0,5.6258e+06,0,0,1387.4,169.72,3405.4,3113.7,9.0541e+05,1.7889e+05,4.9634e+05,0,0,0,2.867e+06,3.6484e+06,0,2.8652e+06,9.4907e+05,5.0467e+05,1.2804e+05,52917,4.391e+05,74689,1.811e+05,2.4463e+06,6.8987e+05,20809,1.5109,0,0,2.1116e+06,3112.8,2.512e+06
7.6505e+06,1.4655e+06,5.7211e+06,1.9294e+06,0,5.7204e+06,1.1372e+06,3.0592e+06,0,2.2086e+05,0,5.7187e+06,0,0,1344,159.35,3265.3,3006.3,9.5486e+05,1.8186e+05,4.8965e+05,0,0,0,3.041e+06,3.5695e+06,0,3.0393e+06,8.7987e+05,4.6787e+05,1.1871e+05,46422,3.9727e+05,69245,1.6529e+05,2.4882e+06,6.214e+05,17001,1.5109,0,0,2.1173e+06,3005.4,2.5706e+06
7.7822e+06,1.3485e+06,5.7844e+06,1.9978e+06,0,5.7838e+06,1.18e+06,3.0672e+06,0,2.2354e+05,0,5.7826e+06,0,0,1298.6,149.11,3120.2,2894.9,9.9673e+05,1.8281e+05,4.7561e+05,0,0,0,3.199e+06,3.4652e+06,0,3.1975e+06,8.0968e+05,4.3055e+05,1.0923e+05,39869,3.6623e+05,63720,1.4926e+05,2.4734e+06,5.7181e+05,14980,1.5109,0,0,2.1164e+06,2894,2.5929e+06
