1.8243e+06,1.9764e+06,9.9421e+05,8.3015e+05,0,9.9421e+05,2.9304e+05,1.2578e+06,0,81623,0,9.9422e+05,0,0,2807.6,701.9,8280,7019,2.1392e+05,79121,3.4037e+05,0,0,0,43013,1.453e+06,0,43013,1.1858e+06,6.3058e+05,1.5998e+05,72651,2.1904e+05,86437,2.3264e+05,8.0231e+05,3.4684e+05,12191,1.5109,0,0,9.8964e+05,7019,9.2025e+05
1.8791e+06,2.2485e+06,1.0147e+06,8.6439e+05,0,1.0145e+06,3.0465e+05,1.3016e+06,0,84537,0,1.0143e+06,0,0,2845.9,711.5,8395.2,7115.5,2.2231e+05,82222,3.5206e+05,0,0,0,44087,1.4893e+06,0,44076,1.3471e+06,7.1634e+05,1.8174e+05,74447,2.2257e+05,96924,2.5595e+05,8.2701e+05,3.5249e+05,12416,1.5109,0,0,1.0715e+06,7116.6,9.5188e+05
1.9355e+06,2.5355e+06,1.0355e+06,8.9998e+05,0,1.0353e+06,3.1606e+05,1.3455e+06,0,87452,0,1.0351e+06,0,0,2885.6,721.39,8512,7214.4,2.3065e+05,85306,3.6395e+05,0,0,0,45199,1.5269e+06,0,45189,1.5192e+06,8.0786e+05,2.0496e+05,76326,2.2752e+05,1.0812e+05,2.8105e+05,8.4971e+05,3.6029e+05,12672,1.5109,0,0,1.1528e+06,7215.6,9.8403e+05
1.9936e+06,2.8377e+06,1.0566e+06,9.3692e+05,0,1.0564e+06,3.2788e+05,1.3909e+06,0,90464,0,1.0562e+06,0,0,2925.7,731.43,8630.3,7314.8,2.3926e+05,88496,3.7622e+05,0,0,0,46337,1.5653e+06,0,46326,1.7005e+06,9.0425e+05,2.2942e+05,78248,2.3254e+05,1.1991e+05,3.074e+05,8.73e+05,3.6822e+05,12933,1.5109,0,0,1.2374e+06,7316,1.0172e+06
2.0533e+06,3.1556e+06,1.0781e+06,9.7525e+05,0,1.0779e+06,3.4012e+05,1.4378e+06,0,93576,0,1.0777e+06,0,0,2966.4,741.61,8750.4,7416.6,2.482e+05,91798,3.8888e+05,0,0,0,47504,1.6047e+06,0,47492,1.8913e+06,1.0057e+06,2.5514e+05,80217,2.3768e+05,1.3232e+05,3.3508e+05,8.9692e+05,3.7632e+05,13197,1.5109,0,0,1.3247e+06,7417.7,1.0514e+06
2.6385e+06,2.8583e+06,1.6234e+06,1.015e+06,0,1.6173e+06,3.7918e+05,1.7107e+06,0,1.0999e+05,0,1.6119e+06,0,0,2826.2,706.56,8400.2,7063.8,2.765e+05,1.0227e+05,4.6182e+05,0,0,0,65556,2.2146e+06,0,65367,1.717e+06,9.1301e+05,2.3163e+05,1.1041e+05,3.4345e+05,1.2221e+05,3.4196e+05,1.1885e+06,5.4559e+05,20279,1.5109,0,0,1.4019e+06,7059.8,1.2486e+06
2.7777e+06,3.0092e+06,1.7215e+06,1.0562e+06,0,1.7205e+06,3.9874e+05,1.8156e+06,0,1.1654e+05,0,1.7195e+06,0,0,2698.3,674.57,7998.7,6744.2,2.9096e+05,1.0762e+05,4.9071e+05,0,0,0,69973,2.3638e+06,0,69936,1.8046e+06,9.5958e+05,2.4345e+05,1.1813e+05,3.6599e+05,1.2812e+05,3.6139e+05,1.2758e+06,5.8119e+05,21465,1.5109,0,0,1.4669e+06,6740.7,1.3267e+06
2.9179e+06,3.1611e+06,1.8191e+06,1.0988e+06,0,1.8181e+06,4.1587e+05,1.8976e+06,0,1.2176e+05,0,1.8171e+06,0,0,2566.3,641.56,7583.3,6413.9,3.0346e+05,1.1224e+05,5.1281e+05,0,0,0,73696,2.4895e+06,0,73658,1.8957e+06,1.008e+06,2.5574e+05,1.2441e+05,3.8775e+05,1.3424e+05,3.7996e+05,1.3374e+06,6.1584e+05,22814,1.5109,0,0,1.5289e+06,6410.3,1.3865e+06
3.0587e+06,3.3136e+06,1.9157e+06,1.143e+06,0,1.9147e+06,4.3329e+05,1.9798e+06,0,1.27e+05,0,1.9137e+06,0,0,2429.5,607.37,7153.6,6072,3.1617e+05,1.1694e+05,5.3497e+05,0,0,0,77400,2.6147e+06,0,77363,1.9873e+06,1.0567e+06,2.681e+05,1.3067e+05,4.0965e+05,1.404e+05,3.9858e+05,1.3982e+06,6.5074e+05,24173,1.5109,0,0,1.5914e+06,6068.6,1.4464e+06
3.1999e+06,3.4665e+06,2.0112e+06,1.1887e+06,0,2.0101e+06,4.596e+05,2.1353e+06,0,1.3658e+05,0,2.0092e+06,0,0,2288.3,572.06,6709.3,5718.8,3.353e+05,1.2402e+05,5.7671e+05,0,0,0,81812,2.7637e+06,0,81766,2.0789e+06,1.1055e+06,2.8045e+05,1.3811e+05,4.0932e+05,1.4656e+05,4.1837e+05,1.5449e+06,6.475e+05,22347,1.5109,0,0,1.651e+06,5715,1.5593e+06
3.3409e+06,3.6193e+06,2.105e+06,1.2359e+06,0,2.1041e+06,4.7896e+05,2.2294e+06,0,1.4255e+05,0,2.1032e+06,0,0,2142,535.5,6250.1,5353.2,3.495e+05,1.2927e+05,6.0228e+05,0,0,0,85579,2.8909e+06,0,85542,2.1707e+06,1.1543e+06,2.9284e+05,1.4448e+05,4.2837e+05,1.5272e+05,4.3714e+05,1.6161e+06,6.7748e+05,23282,1.5109,0,0,1.7108e+06,5349.5,1.6284e+06
3.4816e+06,3.7717e+06,2.1967e+06,1.2848e+06,0,2.1959e+06,4.9774e+05,2.3164e+06,0,1.4811e+05,0,2.195e+06,0,0,1991.1,497.78,5775.6,4975.9,3.6322e+05,1.3434e+05,6.2572e+05,0,0,0,89196,3.0132e+06,0,89160,2.2621e+06,1.2029e+06,3.0518e+05,1.506e+05,4.487e+05,1.5885e+05,4.556e+05,1.6785e+06,7.0967e+05,24409,1.5109,0,0,1.7708e+06,4971.9,1.6917e+06
3.6214e+06,3.9232e+06,2.2862e+06,1.3352e+06,0,2.2853e+06,5.1679e+05,2.4031e+06,0,1.5368e+05,0,2.2844e+06,0,0,1835,458.76,5285.5,4585.7,3.7712e+05,1.3948e+05,6.4909e+05,0,0,0,92748,3.1331e+06,0,92713,2.353e+06,1.2512e+06,3.1745e+05,1.566e+05,4.6886e+05,1.6494e+05,4.7386e+05,1.7394e+06,7.4156e+05,25514,1.5109,0,0,1.8273e+06,4581.6,1.7549e+06
3.7601e+06,4.0734e+06,2.3729e+06,1.3873e+06,0,2.372e+06,5.3585e+05,2.4875e+06,0,1.5912e+05,0,2.3711e+06,0,0,1673.9,418.48,4779.3,4182.8,3.9103e+05,1.4463e+05,6.7184e+05,0,0,0,96199,3.2497e+06,0,96164,2.4431e+06,1.2992e+06,3.2961e+05,1.6243e+05,4.8924e+05,1.7097e+05,4.9185e+05,1.7963e+06,7.7388e+05,26677,1.5109,0,0,1.8838e+06,4178.6,1.8165e+06
3.8971e+06,4.2219e+06,2.4563e+06,1.4409e+06,0,2.4554e+06,5.5493e+05,2.5697e+06,0,1.6445e+05,0,2.4546e+06,0,0,1507.5,376.86,4256.8,3766.6,4.0495e+05,1.4978e+05,6.9399e+05,0,0,0,99537,3.3624e+06,0,99503,2.5323e+06,1.3465e+06,3.4163e+05,1.6807e+05,5.0978e+05,1.7692e+05,5.0952e+05,1.8492e+06,8.0645e+05,27853,1.5109,0,0,1.9398e+06,3762.4,1.8764e+06
3.9895e+06,4.322e+06,2.4932e+06,1.4962e+06,0,2.4929e+06,5.7215e+05,2.6336e+06,0,1.6872e+05,0,2.4926e+06,0,0,1472.5,368.12,4148.3,3680.8,4.1754e+05,1.5444e+05,7.113e+05,0,0,0,1.014e+05,3.4254e+06,0,1.0138e+05,2.5927e+06,1.3786e+06,3.4978e+05,1.7123e+05,5.2146e+05,1.8097e+05,5.209e+05,1.8791e+06,8.2469e+05,28339,1.5109,0,0,1.9849e+06,3680,1.9232e+06
4.0743e+06,4.4138e+06,2.5211e+06,1.5532e+06,0,2.5208e+06,5.8897e+05,2.6916e+06,0,1.7267e+05,0,2.5206e+06,0,0,1438.2,359.54,4035.7,3595.1,4.2983e+05,1.5898e+05,7.2699e+05,0,0,0,1.029e+05,3.4761e+06,0,1.0289e+05,2.6478e+06,1.408e+06,3.5722e+05,1.7379e+05,5.3168e+05,1.8465e+05,5.309e+05,1.9008e+06,8.4063e+05,28736,1.5109,0,0,2.0173e+06,3594.2,1.9655e+06
4.1507e+06,4.4966e+06,2.5389e+06,1.6118e+06,0,2.5387e+06,6.0557e+05,2.7453e+06,0,1.7636e+05,0,2.5385e+06,0,0,1402.6,350.63,3918.7,3506,4.4195e+05,1.6346e+05,7.4148e+05,0,0,0,1.0407e+05,3.5157e+06,0,1.0406e+05,2.6975e+06,1.4344e+06,3.6393e+05,1.7576e+05,5.4035e+05,1.8794e+05,5.3961e+05,1.9161e+06,8.5407e+05,29024,1.5109,0,0,2.0468e+06,3505.1,2.0048e+06
4.2179e+06,4.5694e+06,2.5457e+06,1.6722e+06,0,2.5457e+06,6.2186e+05,2.794e+06,0,1.7979e+05,0,2.5456e+06,0,0,1365.5,341.38,3797.2,3413.4,4.5384e+05,1.6786e+05,7.5461e+05,0,0,0,1.0488e+05,3.5431e+06,0,1.0488e+05,2.7411e+06,1.4577e+06,3.6981e+05,1.7714e+05,5.4738e+05,1.9081e+05,5.4688e+05,1.9242e+06,8.6487e+05,29201,1.5109,0,0,2.0695e+06,3412.4,2.0403e+06
4.2749e+06,4.6311e+06,2.5409e+06,1.734e+06,0,2.5409e+06,6.3783e+05,2.8374e+06,0,1.8291e+05,0,2.5409e+06,0,0,1327,331.76,3671.3,3317.1,4.655e+05,1.7217e+05,7.6635e+05,0,0,0,1.053e+05,3.5573e+06,0,1.053e+05,2.7784e+06,1.4774e+06,3.7482e+05,1.7785e+05,5.5256e+05,1.9321e+05,5.5262e+05,1.9248e+06,8.7271e+05,29253,1.5109,0,0,2.0884e+06,3316.3,2.072e+06
4.3208e+06,4.6809e+06,2.5233e+06,1.7975e+06,0,2.5233e+06,6.5341e+05,2.8752e+06,0,1.8572e+05,0,2.5235e+06,0,0,1287.2,321.79,3540.8,3217.4,4.7687e+05,1.7638e+05,7.7656e+05,0,0,0,1.053e+05,3.5572e+06,0,1.053e+05,2.8082e+06,1.4933e+06,3.7886e+05,1.7787e+05,5.5564e+05,1.9509e+05,5.5668e+05,1.9174e+06,8.7722e+05,29163,1.5109,0,0,2.1033e+06,3216.5,2.0996e+06
4.3548e+06,4.7177e+06,2.4921e+06,1.8627e+06,0,2.4923e+06,6.6861e+05,2.9072e+06,0,1.882e+05,0,2.4927e+06,0,0,1245.7,311.41,3405.4,3113.6,4.8797e+05,1.8048e+05,7.8519e+05,0,0,0,1.0486e+05,3.5421e+06,0,1.0486e+05,2.8304e+06,1.505e+06,3.8185e+05,1.7711e+05,5.5648e+05,1.9641e+05,5.5894e+05,1.9016e+06,8.781e+05,28922,1.5109,0,0,2.1116e+06,3112.8,2.123e+06
4.3757e+06,4.7404e+06,2.4463e+06,1.9294e+06,0,2.4467e+06,6.8332e+05,2.9328e+06,0,1.9032e+05,0,2.4472e+06,0,0,1202.7,300.68,3265.3,3006.3,4.9872e+05,1.8445e+05,7.921e+05,0,0,0,1.0393e+05,3.5108e+06,0,1.0394e+05,2.8441e+06,1.5124e+06,3.837e+05,1.7556e+05,5.5479e+05,1.9712e+05,5.5925e+05,1.8773e+06,8.7496e+05,28518,1.5109,0,0,2.1173e+06,3005.4,2.1417e+06
4.3827e+06,4.7479e+06,2.3849e+06,1.9978e+06,0,2.3854e+06,6.9751e+05,2.9515e+06,0,1.9206e+05,0,2.386e+06,0,0,1158.2,289.55,3120.2,2894.9,5.0907e+05,1.8829e+05,7.9717e+05,0,0,0,1.0248e+05,3.4619e+06,0,1.0249e+05,2.8487e+06,1.5148e+06,3.8432e+05,1.7312e+05,5.5035e+05,1.9715e+05,5.5745e+05,1.8435e+06,8.6742e+05,27935,1.5109,0,0,2.1164e+06,2894,2.1554e+06
