0,0,3994.1,6558.3,3994.2,14.099,2091,28.198,1177.2,5064.4,0,6010.1,172.8,8604.9,0,0,7940,5837.3,9.1614e+05,1.6002e+05,1879.9,1.2642e+05,3.6461e+05,6.5474e+05,0,0,0
0,0,4075.5,6792.1,4074.6,14.292,3510.6,28.586,1223.4,5238.3,0,6160.2,177.07,26090,0,0,9019.9,5981.6,1.5651e+06,2.752e+05,2100.8,2.1234e+05,6.2545e+05,1.1181e+06,0,0,0
0,0,4159,7026.4,4158.2,14.491,4950,28.983,1269.3,5415.2,0,6315.7,181.54,44024,0,0,10172,6132.6,2.2842e+06,4.0641e+05,2338.8,2.9996e+05,9.1606e+05,1.5981e+06,0,0,0
0,0,4243.8,7268.3,4243,14.692,6409.3,29.386,1316.7,5597.6,0,6474.6,186.11,62409,0,0,11386,6286.9,3.0774e+06,5.5451e+05,2589,3.8952e+05,1.238e+06,2.0945e+06,0,0,0
0,1.4505e-11,4330.1,7518.3,4329.3,14.897,7889,29.795,1365.9,5786.1,0,6637.6,190.79,81256,0,0,12663,6445.1,3.9485e+06,7.204e+05,2852.2,4.8106e+05,1.5929e+06,2.608e+06,0,0,0
0,2.9096e-11,6787.5,8708.4,6762.7,14.193,9344.4,28.378,1508.9,6763.7,0,9405.9,521.98,1.1442e+05,0,0,10763,8855.3,4.8411e+06,8.8192e+05,2598.1,5.96e+05,1.9498e+06,3.168e+06,0,0,0
0,2.9096e-11,7985.7,9443.8,7973.9,13.55,10732,27.093,1609,7367.2,0,10858,897.73,1.8523e+05,0,0,10985,9946.9,5.7338e+06,1.0307e+06,2693.3,7.4238e+05,2.297e+06,3.7999e+06,0,0,0
0,2.9096e-11,9277.2,10116,9264.3,12.887,12054,25.767,1703.1,7911.1,0,12354,1356.1,2.9749e+05,0,0,11189,10982,6.6684e+06,1.1822e+06,2786,9.0576e+05,2.6573e+06,4.4785e+06,0,0,0
0,2.9096e-11,10685,10618,10670,12.2,13308,24.394,1781.1,8309.4,0,13912,1904.2,4.6005e+05,0,0,11347,11992,7.6478e+06,1.3359e+06,2868.1,1.0892e+06,3.0305e+06,5.1975e+06,0,0,0
0,2.9096e-11,11994,11050,11981,11.49,14493,22.973,1853.4,8649.5,0,15357,2518.5,6.8086e+05,0,0,11306,12824,8.6658e+06,1.49e+06,2902.1,1.2931e+06,3.4133e+06,5.9495e+06,0,0,0
0,2.9096e-11,13625,11490,13609,10.757,15606,21.506,1927,8992.4,0,17116,3270.6,9.6975e+05,0,0,11355,13827,9.7212e+06,1.6435e+06,2961.9,1.5185e+06,3.8045e+06,6.7315e+06,0,0,0
0,2.9096e-11,15392,11944,15374,9.9985,16644,19.989,2003.2,9346.9,0,19019,4149.7,1.3402e+06,0,0,11347,14850,1.082e+07,1.7968e+06,3011.4,1.7686e+06,4.2056e+06,7.5444e+06,0,0,0
0,2.9096e-11,17299,12413,17280,9.2149,17604,18.422,2081.9,9712.9,0,21067,5167.6,1.8055e+06,0,0,11274,15879,1.196e+07,1.9489e+06,3048.3,2.0435e+06,4.6152e+06,8.3893e+06,0,0,0
0,2.9096e-11,19353,12896,19333,8.406,18486,16.804,2163,10091,0,23266,6337.7,2.3802e+06,0,0,11131,16906,1.3136e+07,2.0989e+06,3071.3,2.343e+06,5.0315e+06,9.2671e+06,0,0,0
0,2.9096e-11,21564,13396,21542,7.5699,19285,15.131,2246.7,10480,0,25626,7675.4,3.0802e+06,0,0,10913,17927,1.4342e+07,2.2455e+06,3079,2.6665e+06,5.4526e+06,1.0179e+07,0,0,0
0,2.9096e-11,23938,13910,23914,7.3944,20032,14.787,2333,10882,0,28154,8997.6,3.9149e+06,0,0,10615,19131,1.5578e+07,2.3878e+06,3079.5,3.0163e+06,5.8773e+06,1.1126e+07,0,0,0
0,2.9096e-11,26480,14440,26454,7.2223,20763,14.443,2421.9,11297,0,30855,10477,4.8881e+06,0,0,10231,20351,1.6846e+07,2.5244e+06,3063.8,3.3961e+06,6.3047e+06,1.2109e+07,0,0,0
0,2.9096e-11,28989,14985,28963,7.0432,21477,14.085,2513.3,11723,0,33531,12056,6.0144e+06,0,0,9965.2,21448,1.8142e+07,2.6559e+06,3065.4,3.8034e+06,6.7346e+06,1.313e+07,0,0,0
0,2.9097e-11,31565,15545,31540,6.8574,22172,13.713,2607.3,12161,0,36278,13770,7.3053e+06,0,0,9718.5,22481,1.9465e+07,2.7838e+06,3067.7,4.2342e+06,7.1674e+06,1.4188e+07,0,0,0
0,1.4608e-10,34298,16121,34271,6.6638,22848,13.326,2703.9,12611,0,39184,15656,8.7761e+06,0,0,9405.2,23499,2.0809e+07,2.9082e+06,3056.1,4.6867e+06,7.6021e+06,1.5287e+07,0,0,0
0,1.4561e-10,37191,16712,37162,6.4636,23505,12.925,2803,13073,0,42255,17728,1.0445e+07,0,0,9019.8,24496,2.2171e+07,3.0279e+06,3029.1,5.1601e+06,8.0366e+06,1.6425e+07,0,0,0
0,1.4627e-10,40252,17318,40222,6.2555,24141,12.509,2904.6,13546,0,45498,19998,1.2331e+07,0,0,8557.8,25467,2.3543e+07,3.1422e+06,2985.4,5.6532e+06,8.4687e+06,1.7605e+07,0,0,0
