0,0,0,0,0,248.67,527.95,842.06,1188.9,1566.5,1988.4,2442.8,2929.9,3471.7,4060.1,5919.8,7960.2,10149,12529,15154,17943,20957,24218,27707,31453
0,0,0,0,0,263.23,560.72,894.97,1268.6,1677.8,2137.2,2634.9,3180.4,3777,4428,8872.8,13784,19193,25051,31539,38506,46130,54439,63338,72954
0,0,0,0,0,29.095,61.978,98.925,140.23,185.45,236.23,291.23,351.51,417.43,489.34,980.48,1523.1,2120.6,2762,3483.8,4259,5107,6008.6,6989.7,8049.6
0,0,0,0,0,298.79,634.36,1009.2,1428.1,1881.8,2388.7,2945.4,3527.2,4190,4878.4,5690.4,6569.7,7520.4,8518.5,9616.4,10774,12025,13373,14790,16304
0,0,0,0,0,947.63,2018.6,3221.9,4567.1,6040,7694.1,9485.5,11449,13597,15941,17606,19341,21216,23200,25346,27556,30016,32597,35288,38228
0,0,0,0,0,49.197,104.94,167.87,237.43,313.58,399.09,493.57,595.17,706.25,827.43,1156.4,1518.1,1914.8,2340.9,2813,3322.6,3869.9,4465,5099.5,5783.4
0,0,0,0,0,1850.6,3929,6250.3,8830.6,11640,14778,18159,21846,25858,30215,35312,40834,46806,53078,60009,67257,75118,83592,92504,1.0202e+05
0,0,0,0,0,905.51,1931.7,3072.7,4376.8,5771.6,7373.5,9071.5,10933,13010,15232,20127,25501,31384,37686,44671,52104,60222,69028,78420,88539
0,0,0,0,0,1724.6,3676.4,5860.5,8318.1,10992,13995,17266,20835,24743,29006,35451,42495,50176,58341,67393,76964,87400,98718,1.1072e+05,1.2362e+05
0,0,0,0,0,169.83,360.15,572.94,809.47,1067,1354.7,1667.3,2005.4,2373.3,2772.8,3308.4,3927.9,4563.4,5233.4,6013.4,6791.6,7646.9,8593.4,9555.8,10585
0,0,0,0,0,629.12,1340.1,2139,3028.9,3993.1,5093.8,6286,7593.2,9022.8,10583,12188,13952,15873,17863,20070,22442,24961,27684,30555,33705
0,0,0,0,0,58.322,124.1,197.85,280.46,370.9,472.47,582.45,703.02,834.85,980.91,1358.1,1775.3,2230,2721,3253.5,3836.1,4472.6,5164.7,5902.8,6686.8
0,0,0,0,0,24.289,51.772,82.252,116.13,153.26,194.48,238.88,287.3,341.19,396.57,747.69,1133.2,1555.2,2009.3,2513.6,3047.8,3629.4,4260,4945.9,5668.6
0,0,0,0,0,571.21,1219.6,1945.1,2759.3,3657.6,4646.7,5721.4,6917.3,8225.4,9608.7,11254,12996,14888,16882,19095,21419,23992,26755,29651,32756
0,0,0,0,0,29.359,62.541,99.674,141.34,187.14,238.02,293.12,353.51,421.64,493.79,813.94,1167,1555.3,1974.5,2438.7,2936,3489.3,4065.1,4715.3,5380.8
0,0,0,0,0,98.89,210.77,334.22,471.43,623.22,790.24,970.1,1169.1,1382.7,1614.6,2107.5,2645.3,3227.2,3858.2,4530.1,5262.2,6056.3,6893.1,7827.1,8778.8
0,0,0,0,0,3395,7231.7,11543,16365,21643,27570,33990,41018,48713,57109,64043,71532,79612,88027,97372,1.0708e+05,1.1762e+05,1.29e+05,1.4092e+05,1.5367e+05
0,0,0,0,0,44.7,95.361,152.88,215.12,284.92,363.3,448.19,541.24,643,751.81,1259.6,1819.8,2433.2,3090.2,3829.3,4621.5,5487.6,6430.9,7439.7,8512
