7.3292e+05,7.94e+05,3.9941e+05,3.335e+05,0,3.9941e+05,1.1773e+05,5.0531e+05,0,32791,0,3.9942e+05,0,0,1115.6,278.89,3326.4,2788.9,85939,31786,1.3674e+05,0,0,0,17280,5.8373e+05,0,17280,4.764e+05,1.588e+05,1.588e+05,29186,85254,51261,1.8799e+05,3.2232e+05,1.3933e+05,7636.1,0.607,0,0,3.9758e+05,2788.9,3.6969e+05
7.5491e+05,9.0332e+05,4.0765e+05,3.4726e+05,0,4.0755e+05,1.2238e+05,5.2287e+05,0,33961,0,4.0746e+05,0,0,1132,283.01,3376.3,2830.3,89306,33031,1.4143e+05,0,0,0,17711,5.983e+05,0,17707,5.412e+05,1.804e+05,1.804e+05,29907,86632,57437,2.1008e+05,3.3222e+05,1.4161e+05,7778,0.607,0,0,4.3046e+05,2830.7,3.8239e+05
7.7755e+05,1.0186e+06,4.16e+05,3.6156e+05,0,4.159e+05,1.2697e+05,5.4054e+05,0,35132,0,4.1582e+05,0,0,1149,287.25,3426.9,2872.7,92657,34270,1.4621e+05,0,0,0,18158,6.134e+05,0,18154,6.1035e+05,2.0345e+05,2.0345e+05,30663,88561,64030,2.3388e+05,3.4134e+05,1.4475e+05,7938.3,0.607,0,0,4.6313e+05,2873.2,3.953e+05
8.0088e+05,1.14e+06,4.2448e+05,3.764e+05,0,4.2438e+05,1.3172e+05,5.5877e+05,0,36341,0,4.243e+05,0,0,1166.2,291.56,3478.3,2915.8,96120,35551,1.5113e+05,0,0,0,18615,6.2884e+05,0,18611,6.8315e+05,2.2772e+05,2.2772e+05,31434,90522,70972,2.589e+05,3.507e+05,1.4793e+05,8100.7,0.607,0,0,4.9711e+05,2916.3,4.0862e+05
8.2491e+05,1.2677e+06,4.3311e+05,3.918e+05,0,4.3301e+05,1.3663e+05,5.776e+05,0,37591,0,4.3293e+05,0,0,1183.7,295.93,3530.5,2959.5,99707,36878,1.5622e+05,0,0,0,19084,6.4466e+05,0,19079,7.5975e+05,2.5325e+05,2.5325e+05,32225,92524,78278,2.8521e+05,3.603e+05,1.5119e+05,8265.9,0.607,0,0,5.3218e+05,2960.1,4.2237e+05
1.0893e+06,1.0742e+06,6.8154e+05,4.0776e+05,0,6.7876e+05,1.5683e+05,6.8366e+05,0,44236,0,6.716e+05,0,0,1212,289.87,3583.5,3004,1.1541e+05,41175,1.7977e+05,0,0,0,26865,9.0753e+05,0,26783,6.4579e+05,2.1526e+05,2.1526e+05,45238,1.3926e+05,67757,2.6075e+05,4.7847e+05,2.2863e+05,13161,0.607,0,0,5.5735e+05,3004.5,5.0393e+05
1.2242e+06,1.0987e+06,7.9986e+05,4.2431e+05,0,7.9857e+05,1.7398e+05,7.5468e+05,0,48876,0,7.9659e+05,0,0,1240.9,283.55,3637.2,3049,1.2932e+05,44489,1.9332e+05,0,0,0,31114,1.0511e+06,0,31074,6.5908e+05,2.1969e+05,2.1969e+05,52486,1.6172e+05,69397,2.7206e+05,5.5414e+05,2.6586e+05,15523,0.607,0,0,5.8321e+05,3049.5,5.6191e+05
1.3706e+06,1.1191e+06,9.2912e+05,4.4144e+05,0,9.2767e+05,1.8653e+05,7.8385e+05,0,51073,0,9.2552e+05,0,0,1270.3,276.97,3691.8,3094.7,1.4e+05,46411,1.9543e+05,0,0,0,35001,1.1824e+06,0,34962,6.7133e+05,2.2378e+05,2.2378e+05,59053,1.9591e+05,70974,2.8272e+05,5.8044e+05,3.2495e+05,20722,0.607,0,0,6.2007e+05,3095.3,5.8944e+05
1.5291e+06,1.1348e+06,1.0699e+06,4.5918e+05,0,1.0684e+06,1.9928e+05,8.1011e+05,0,53126,0,1.0661e+06,0,0,1300.4,270.13,3747.1,3141.2,1.5096e+05,48190,1.9629e+05,0,0,0,39173,1.3233e+06,0,39131,6.808e+05,2.2693e+05,2.2693e+05,66095,2.3417e+05,72323,2.9293e+05,6.0377e+05,3.9122e+05,26648,0.607,0,0,6.5867e+05,3141.7,6.1486e+05
1.6783e+06,1.1305e+06,1.2007e+06,4.7754e+05,0,1.1994e+06,2.1271e+05,8.3705e+05,0,55250,0,1.1972e+06,0,0,1331,263.02,3803.3,3188.3,1.6262e+05,49949,1.9695e+05,0,0,0,43076,1.4552e+06,0,43037,6.7834e+05,2.2611e+05,2.2611e+05,72692,2.6924e+05,72632,2.9875e+05,6.2791e+05,4.5195e+05,32058,0.607,0,0,6.9295e+05,3188.8,6.4116e+05
1.8607e+06,1.1356e+06,1.3642e+06,4.9652e+05,0,1.3624e+06,2.2684e+05,8.6466e+05,0,57447,0,1.3597e+06,0,0,1362.3,255.64,3860.4,3236.1,1.7502e+05,51682,1.9738e+05,0,0,0,47865,1.6169e+06,0,47817,6.8132e+05,2.2711e+05,2.2711e+05,80765,3.1367e+05,73443,3.0778e+05,6.5288e+05,5.29e+05,38998,0.607,0,0,7.2881e+05,3236.6,6.6836e+05
2.0571e+06,1.1347e+06,1.5409e+06,5.1614e+05,0,1.5391e+06,2.4171e+05,8.9292e+05,0,59717,0,1.5362e+06,0,0,1394.2,247.98,3918.3,3284.7,1.8818e+05,53378,1.9757e+05,0,0,0,53054,1.7922e+06,0,53002,6.8082e+05,2.2694e+05,2.2694e+05,89523,3.6227e+05,73961,3.1638e+05,6.7868e+05,6.1336e+05,46635,0.607,0,0,7.709e+05,3285.2,6.9646e+05
2.2682e+06,1.1273e+06,1.7318e+06,5.364e+05,0,1.7299e+06,2.5733e+05,9.2185e+05,0,62062,0,1.7267e+06,0,0,1426.8,240.03,3977.1,3334,2.0214e+05,55029,1.9751e+05,0,0,0,58641,1.981e+06,0,58585,6.7643e+05,2.2548e+05,2.2548e+05,98953,4.1497e+05,74153,3.2435e+05,7.0532e+05,7.0487e+05,54949,0.607,0,0,8.1337e+05,3334.5,7.2548e+05
2.4947e+06,1.113e+06,1.9374e+06,5.5731e+05,0,1.9354e+06,2.7374e+05,9.5142e+05,0,64482,0,1.932e+06,0,0,1460.1,231.78,4036.7,3384,2.1695e+05,56622,1.9717e+05,0,0,0,64644,2.1837e+06,0,64584,6.6787e+05,2.2262e+05,2.2262e+05,1.0909e+05,4.7194e+05,73993,3.3164e+05,7.3282e+05,8.0388e+05,63976,0.607,0,0,8.5778e+05,3384.5,7.5541e+05
