WasteGenerated	CollectedPlastic	FormalCollection	InformalCollectSorting	MixedCollection	FormalSorting	ExportedWaste	ImportedWaste	CLMechanicalRecyling	OLMechanicalRecyling	ChemicalConversion	UnsortedWaste	UnsortedManagedWaste	EngineeredLandfills	ThermalEnergyRecovery	FuelsFractionChemConversion	UncollectedWaste	MismanagedWaste	OpenBurning	TerrestrialDumping	DirectToWater	UnsanitaryDumpsites	OceanLeakage	RecycledPlasticPolymers	RecycledMonomers	VirginPlasticInput	ExternalSource
0	0	1777.68668132968	2931.70412839888	1777.68971631203	0	0	0	293.170394513812	2491.9483533674	0	2676.25697408244	76.9457835408583	3832.51280173265	0	0	4555.84151984423	2599.31110196696	411397.432629424	88132.9182379265	1041.1338627001	2469.39609874526	201215.849825922	283631.712288676	0	0	0
0	0	1815.79573550452	3001.36624504426	1815.41577215139	0	0	0	300.060554247113	2550.51471110046	0	2734.51984062292	78.6031099217793	11605.7503317949	0	0	5083.87296529935	2655.29736480387	700537.023083633	150758.96258684	1148.44801210759	2520.76081545908	344319.965110208	489151.935342662	0	0	0
0	0	1855.05795659798	3079.41965239574	1854.66920929428	0	0	0	307.863855262849	2616.84276973422	0	2797.67981750178	80.4186836365843	19558.104067738	0	0	5648.32655294785	2716.6293923194	1022674.57399362	220531.775393393	1264.33914206282	2578.99234106302	502563.045329222	699981.743073106	0	0	0
0	0	1894.91920347911	3159.25744396933	1894.5253080475	0	0	0	315.845837666598	2684.68962016608	0	2861.9889166234	82.2672987835884	27693.5636449505	0	0	6242.19080754873	2779.07759485568	1379542.10678001	297828.989581619	1386.17759606723	2638.2774663828	676737.32007984	916282.188865786	0	0	0
0	1.45049399884781e-11	1935.52655421509	3241.12590047619	1935.12553098369	0	0	0	324.030701230532	2754.26096045952	0	2927.66320012265	84.1551320063556	36015.8946464858	0	0	6867.56641524448	2842.85062605751	1773001.33154798	383053.891372935	1514.37886988213	2698.82370246451	867686.380475664	1138189.82187149	0	0	0
0	2.90922539814687e-11	2889.19129254949	4381.63628011256	2879.5445664503	0	0	0	436.892944993968	3713.59003244873	0	4205.7292420672	120.530989885964	46140.2975403281	0	0	6359.31922922762	4071.6661228785	2172377.53892172	469126.240843588	1475.83389747159	3829.06893813889	1063873.49158277	1397934.44662582	0	0	0
0	5.81384088646644e-11	3056.34431129086	4730.92706916966	3054.76189157353	0	0	0	472.857149486443	4019.28577063476	0	4501.8846783182	129.368676941843	58734.6239946394	0	0	6630.24780650311	4370.21267114849	2562457.60072835	553515.205376297	1543.88741514588	4145.08664166994	1260426.01965049	1717058.99551097	0	0	0
0	8.73089238017632e-11	3210.71849454023	4963.09776380033	3209.17513932925	0	0	0	496.078158202009	4216.66434471707	0	4727.51808142554	135.857379372879	71998.4850382008	0	0	6907.70080651863	4589.40799921216	2969052.28444793	641526.066776075	1610.34515943538	4353.46425676415	1465606.51448415	2053106.6951126	0	0	0
0	8.7308919786091e-11	3360.57631201806	5190.72962258122	3359.07293814585	0	0	0	518.845798125496	4410.18928406672	0	4947.25721752091	142.176873998066	85903.0586624791	0	0	7181.8934807673	4802.88730609771	3392192.17420254	733123.91020543	1675.86526236152	4556.45753055469	1679318.68453862	2405109.33986603	0	0	0
0	8.7308919786091e-11	3805.37977959336	5758.34764680388	3800.90026117541	0	0	0	575.22276958325	4889.39354145762	0	5557.90829671904	159.614149939138	100958.52642464	0	0	8146.83490051915	5391.93719104198	3852990.50494619	832726.340361275	1896.70918441066	5140.35456918881	1911539.58953143	2783166.46150505	0	0	0
0	8.7308919786091e-11	3963.17802421067	6031.59753260094	3961.6263544883	0	0	0	602.924176380328	5124.85549923278	0	5807.44162861958	166.906176749384	117322.263173576	0	0	8453.5448429266	5638.26967830099	4351973.60810435	940694.560678181	1971.91036767066	5496.74931962041	2163434.10081593	3193032.55475555	0	0	0
0	8.7308919786091e-11	4110.62511523069	6265.25983980907	4109.14389211081	0	0	0	626.298384083205	5323.53626470724	0	6026.6921026264	173.212660897228	134333.050132859	0	0	8746.56915728992	5851.30947730655	4868510.59852709	1052513.90305793	2041.18380876798	5735.53220005855	2424396.52366684	3619468.24300872	0	0	0
0	8.73088455286384e-11	4250.0303252327	6491.31109753917	4248.63718957935	0	0	0	648.912739871831	5515.75828891057	0	6235.60242084848	179.222309962515	151960.059250918	0	0	9032.03254507917	6054.32186883067	5402119.79966615	1168094.08482601	2108.45055709843	5822.04332714226	2694174.69166136	4061876.79800151	0	0	0
0	1.16452023899848e-10	4380.56883984213	6697.86726654256	4379.26166762493	0	0	0	669.57830870594	5691.41562400049	0	6429.68151666538	184.805569396861	170164.639677955	0	0	9308.76657794098	6242.93036126547	5952639.3256003	1287329.87920042	2173.24994381293	5928.96331400616	2972528.40433151	4519103.13544246	0	0	0
0	1.45526303579967e-10	4501.08934226136	6892.88021103189	4499.87933726852	0	0	0	689.091254111613	5857.27565994871	0	6610.23391344138	190.0007321646	188908.114389164	0	0	9574.87579306096	6418.42853202018	6519546.79276182	1410093.47160853	2235.2707368295	6092.30807762205	3259136.18828401	4990258.73733159	0	0	0
0	1.45526303579967e-10	4537.69868434214	6993.7218361224	4537.34740218651	0	0	0	699.283403035841	5943.90892580465	0	6680.06567267587	192.042217244703	208023.386071142	0	0	9754.92351869209	6487.39208777364	7099694.86813647	1535764.21514768	2274.96912058991	6161.24623234861	3552408.60728927	5472132.17219616	0	0	0
0	1.45526303579967e-10	4553.22622083815	7060.44581349051	4553.0756084865	0	0	0	705.980745496529	6000.8363367205	0	6716.5887312389	193.100378532233	227285.877978804	0	0	9910.67228247918	6523.13791107645	7689824.87655932	1663611.59222102	2307.96572254183	6196.01485168537	3850448.54896645	5959571.4848435	0	0	0
0	1.45526303579967e-10	4546.90604965904	7100.54038804228	4546.97530579742	0	0	0	710.01677533517	6035.14259034894	0	6723.14572835342	193.297599447753	246611.379199742	0	0	10040.5928095539	6529.80024514677	8288475.74049843	1793316.33750284	2334.34428506156	6203.25646396828	4152452.26393521	6450740.779064	0	0	0
0	1.45526303579967e-10	4517.20039629138	7110.98185473199	4517.50027908587	0	0	0	711.09010448531	6044.26588812514	0	6697.26996081339	192.562809062032	265909.840032108	0	0	10142.0626227808	6504.9782377627	8894063.61259692	1924526.85041935	2353.47309218995	6203.73081431003	4457543.22772635	6943662.60073138	0	0	0
0	1.45526303579967e-10	4462.63069383533	7090.61454628659	4463.20158417802	0	0	0	709.082814231352	6027.20392096649	0	6637.14834558095	190.844122778016	285085.707428646	0	0	10211.8433705093	6446.91917158311	9504785.70591514	2056849.9706383	2364.60366088147	6203.73081431003	4764745.80406237	7436259.02360069	0	0	0
0	1.45526303579967e-10	4381.65579615767	7037.73494847258	4382.51507133591	0	0	0	703.827132653506	5982.5306275548	0	6540.70141212851	188.081645322876	304037.399846942	0	0	10247.0338763838	6353.59972004659	10118660.7929955	2189856.2395057	2367.06644871028	6203.73081431003	5072997.25181116	7926338.26649877	0	0	0
0	1.45526303579967e-10	4273.18354092151	6950.56843643759	4274.20154467525	0	0	0	695.148329427578	5908.76080013442	0	6406.13667131984	184.223722128752	322658.042132602	0	0	10244.1889928199	6223.27493644494	10733503.7318472	2323072.20959024	2360.07298811308	6203.73081431003	5381134.52767686	8411586.45648882	0	0	0
0	1.45526303579967e-10	4136.22596398309	6828.20940330085	4137.62087918806	0	0	0	682.945482818205	5805.03660395474	0	6232.54609076639	179.244034102683	340837.79124768	0	0	10199.9119220691	6055.0557335874	11346936.3583972	2455982.6120094	2342.91150711021	6203.73081431003	5687902.63881642	8889610.57078334	0	0	0
0	1.45526303579967e-10	3968.90320663885	6668.10334451535	3970.55933985293	0	0	0	666.973214069021	5669.27231958667	0	6016.92023519547	173.056673241441	358458.319329019	0	0	10110.1270085881	5846.04004697785	11956344.1556659	2588020.9680843	2314.61041143403	6203.73081431003	5991926.1620764	9357853.20827109	0	0	0
0	1.45526303579967e-10	3771.08391386298	6470.01253524701	3773.07575465998	0	0	0	647.20183249723	5501.21557622646	0	5759.24803008824	165.660370181253	375400.234568794	0	0	9970.9571574857	5596.1849961465	12558888.9648921	2718572.34341663	2274.40712206523	6203.73081431003	6291727.02942666	9813712.20222761	0	0	0
