WasteGenerated	CollectedPlastic	FormalCollection	InformalCollectSorting	MixedCollection	FormalSorting	ExportedWaste	ImportedWaste	CLMechanicalRecyling	OLMechanicalRecyling	ChemicalConversion	UnsortedWaste	UnsortedManagedWaste	EngineeredLandfills	ThermalEnergyRecovery	FuelsFractionChemConversion	UncollectedWaste	MismanagedWaste	OpenBurning	TerrestrialDumping	DirectToWater	UnsanitaryDumpsites	OceanLeakage	RecycledPlasticPolymers	RecycledMonomers	VirginPlasticInput	ExternalSource
0	0	1329.6394755723	134.403660175974	1329.63947557415	0	0	0	0	127.682756658822	0	1370.8339612564	39.4132171180254	1962.76751131667	0	0	3753.41563111193	1331.42074984158	433857.522513672	205028.187006019	70.3244398519645	60886.3537896445	32954.9811468698	13524.5976451969	0	0	0
0	0	1358.24548550745	142.791302231043	1357.95789715087	0	0	0	0	135.571173119596	0	1401.38598510672	40.2825546047211	5946.36724156073	0	0	4162.70823710747	1360.78790261512	739612.589768312	350250.63905443	72.1826639926843	103057.663303243	56124.5864535911	23128.57037718	0	0	0
0	0	1387.64215309662	148.705749786284	1387.34673737168	0	0	0	0	141.213576587949	0	1432.5969855461	41.1799890146799	10020.1063550337	0	0	4599.07699152693	1391.10419959395	1072176.77003823	511076.483578673	74.1347596693537	146033.746873608	80910.9236189216	33233.615721716	0	0	0
0	0	1417.63046526838	154.811874821614	1417.33325466757	0	0	0	0	147.012240895652	0	1464.44962086351	42.0956484547908	14184.6137986815	0	0	5060.30942090755	1422.03615763993	1433110.90427717	688409.889926137	76.1420502642954	189865.761373368	107400.328060423	43754.245086446	0	0	0
0	0	1448.12296046445	161.146282165699	1447.81658560422	0	0	0	0	153.027732606732	0	1496.86672674857	43.0274845836198	18441.4552917708	0	0	5545.12331161029	1453.51458158233	1823818.43980217	883099.380000298	78.2002350446998	234563.894366751	135672.370739613	54706.1404315005	0	0	0
0	0	2185.48152471406	167.714659301128	2178.02414617175	0	0	0	0	159.26544341859	0	2221.94221031271	63.6687807458053	23736.8293687066	0	0	5237.78384389325	2150.79970630741	2239693.52246011	1081189.02740473	112.418012169511	291354.810301445	166951.815542082	66105.3033191232	0	0	0
0	0	2338.88007935759	174.520945942142	2337.40739732291	0	0	0	0	165.729138162179	0	2389.39381133582	68.6553518267605	30387.8335072867	0	0	5523.7669541578	2319.25142614196	2680188.60272744	1278617.00764567	121.411165969145	363994.988602216	201771.953383125	77968.1303665169	0	0	0
0	0	2486.80879602788	181.570122414805	2485.331214663	0	0	0	0	172.423529960875	0	2539.46331624986	72.9696356372662	37470.1078606975	0	0	5824.04459797257	2464.99256086871	3146357.3212879	1486926.02643136	128.997813176554	441499.650242597	238692.173230889	90311.2713027383	0	0	0
0	0	2635.93897152345	188.86838385899	2634.436373279	0	0	0	0	179.354474234695	0	2690.79295114787	77.3202354876403	44985.925496655	0	0	6132.35608372101	2611.9604903757	3638713.2393803	1706412.53772953	136.653787878599	523886.679158866	277742.874839779	103151.786235186	0	0	0
0	0	2337.75427283499	196.42066741476	2340.79920532814	0	0	0	0	186.52671222053	0	2403.98703529143	69.2040699736423	52338.2307508046	0	0	5411.43335769701	2337.78771371233	4115408.50977575	1918516.779618	122.454051317322	604057.301583409	315697.495081135	116507.112111063	0	0	0
0	0	2458.80970109717	204.231406636976	2457.54400720216	0	0	0	0	193.94443433349	0	2518.84112892557	72.3831008954573	59395.0370480632	0	0	5671.57911676929	2445.17878815869	4571499.07330946	2121778.24354986	127.865699348428	680434.807440675	352032.81363447	130395.040023471	0	0	0
0	0	2583.97028717149	212.302805365918	2582.71858102491	0	0	0	0	201.609784292126	0	2646.49034401625	76.0532072051646	66817.8225768041	0	0	5947.80480337656	2569.1589159477	5050549.50296882	2335066.82508031	134.340915834795	760864.017405806	390212.982879872	144833.564968522	0	0	0
