Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Var14	Var15	Var16	Var17	Var18	Var19	Var20	Var21	Var22	Var23	Var24	Var25	Var26	Var27	Var28	Var29	Var30	Var31	Var32	Var33	Var34	Var35	Var36	Var37	Var38	Var39	Var40	Var41	Var42	Var43	Var44
624901.680604172	128614.307938825	197106.775908083	427794.904696091	0	197106.775908083	131655.448249619	368635.255098933	0	26331.0896499238	0	197107.227871681	0	0	1679.67873977898	419.919684944745	4953.60379863319	4199.19626359979	96108.3758082784	35546.9335181304	99984.9269839623	0	0	0	10332.9207154173	349057.145113959	0	10332.9207122246	77168.5847632953	51317.1088675912	128.614307938825	17452.8572503052	91950.5770040235	1539.51326602773	17581.4713775505	98818.0168595377	139671.762537757	1163.93135448131	0.451963599836642	0	0	196445.70625481	4199.19626359979	270329.617401083
646160.580242213	170327.434029696	200719.358168676	445441.222073536	0	200676.147734884	137556.468197607	385158.110953298	0	27511.2936395213	0	200640.875566564	0	0	1702.64633601652	425.66158400413	5022.50147582674	4256.90260389256	100373.023090628	37124.2688143418	104407.604379971	0	0	0	10637.9806894497	359362.398251669	0	10634.8337637482	101897.099659803	67761.571273769	169.828499433006	17962.8045863002	93311.2648430817	2032.84713821308	18126.9051197889	105062.236904054	141738.63014139	1181.15525117825	0.451963599836642	0	0	212179.644270552	4257.6011906797	282287.226656959
668151.57378183	214269.568441011	204374.983710925	463776.590070904	0	204332.209356423	143226.352869076	401033.788033412	0	28645.2705738151	0	204296.328056984	0	0	1726.33350405582	431.583376013956	5092.3574230224	4316.12554914418	104513.945747055	38655.8429475411	108702.406196603	0	0	0	10943.4568117147	369681.709323053	0	10940.3993528904	128253.241780997	85288.4057843627	213.755402968328	18478.921254223	95476.224233979	2558.65217353086	18687.0756104693	109387.543744213	145027.176051614	1208.55980043011	0.451963599836642	0	0	227775.641143134	4316.81844833263	293899.098235259
690892.966282525	260507.947784675	208077.473046765	482815.493235763	0	208034.337669991	149106.668190025	417498.670932073	0	29821.333638005	0	207997.975414074	0	0	1750.3451466549	437.586286663725	5163.1849684112	4376.15983629414	108804.9796398	40242.9376749944	113152.753874646	0	0	0	11257.3638913262	380285.827176851	0	11254.216016333	155981.552088642	103727.732138946	259.969253481069	19008.9744291546	97680.2089991199	3111.8319641684	19263.1672575593	113878.845801734	148375.001011321	1236.45834176101	0.451963599836642	0	0	243940.757869772	4376.85933493696	305931.519735154
714399.476873209	309104.57689549	211833.26842078	502566.208452429	0	211791.842933722	155209.741890906	434587.277294536	0	31041.9483781812	0	211754.651197269	0	0	1774.70291499214	443.675728748036	5234.99762556041	4437.06385922434	113258.335002069	41890.0691103541	117771.297723237	0	0	0	11580.6935577001	391208.250118384	0	11577.4527404562	185141.140911792	123118.858706343	308.56856818632	19554.9385917852	99937.2650570813	3693.56576119029	19857.5464425536	118538.098922194	151803.440593035	1265.02867160862	0.451963599836642	0	0	260568.08222354	4437.73530601549	318418.693844307
843045.154221842	240425.762738369	319997.795511214	523047.358710632	0	318784.756469839	161534.526091687	452296.673056724	0	32306.9052183375	0	317703.378853409	0	0	1690.83703702296	422.709259255739	5025.49422779212	4226.01981851194	117873.852348142	43597.1782657511	122528.855995904	0	0	0	14818.4262605521	500582.333693162	0	14785.1086477725	144717.587428797	96237.19564015	241.195979047996	24972.8414498086	138690.14592968	2887.1158692045	25158.4475903043	123369.694053502	210668.576095716	1755.5714674643	0.451963599836642	0	0	275909.813772844	4223.61855082796	331281.721766704
884752.645293259	259770.887514451	340483.355177477	544269.290115777	0	340258.234258628	168090.288504426	470652.807812393	0	33618.0577008852	0	340053.231602034	0	0	1614.28850844485	403.572127111212	4785.30311646431	4034.7593630034	122657.778589723	45366.5756427743	127462.475599572	0	0	0	15715.9892262436	530902.973422532	0	15707.7937565764	155734.97947124	103563.761348374	259.558299118734	26531.3060833255	148408.90229629	3106.91284045126	26776.8281441096	128376.075592576	225431.243994365	1878.59369995304	0.451963599836642	0	0	289643.424393156	4032.66088160197	344620.767361806
927314.213668012	279284.99475474	361065.657231494	566248.55643652	0	360836.585451697	174878.066604254	489658.586491912	0	34975.6133208508	0	360630.962823749	0	0	1535.28624296563	383.821560741409	4536.77553559548	3837.2237760015	127611.209476808	47198.6665188193	132571.006719792	0	0	0	16545.5310079693	558925.784596324	0	16537.2254504517	167440.686902142	111348.056789925	279.06781150357	27932.2606977316	156874.96299706	3340.44170369772	28197.1049940332	133561.148201052	238291.083033508	1985.75902527924	0.451963599836642	0	0	302938.591769844	3835.02416812525	358432.721872029
970701.257439248	298937.912392125	381697.47677667	589003.78066257	0	381485.538367881	181911.185244211	509351.318683791	0	36382.2370488422	0	381278.068401474	0	0	1453.47589320797	363.368973301993	4279.71543409934	3632.65143571892	132743.357159436	49096.8581274626	137863.862070966	0	0	0	17385.6636713372	587306.367112033	0	17377.2600990693	179241.617796185	119195.675834464	298.736029660308	29351.1242713471	165403.111713231	3575.87027503389	29635.4674087006	138929.306185389	251245.232982124	2093.71027485103	0.451963599836642	0	0	316490.126455525	3630.55100454589	372743.034488169
1014877.49815995	318696.451107055	402325.981597363	612551.516562591	0	402104.751913737	189181.710481722	529708.789348823	0	37836.3420963445	0	401899.160905549	0	0	1368.96227046994	342.240567617485	4013.92275506282	3421.34927277913	138049.435161095	51059.3801280764	143336.112114551	0	0	0	18233.4312005196	615944.863584303	0	18224.9444886121	191090.724798384	127075.331990925	318.48454133064	30782.9086676505	173954.369213311	3812.25995972776	31086.8567936067	144484.456550396	264234.484880978	2201.95404067482	0.451963599836642	0	0	329619.544317861	3419.0807656213	387538.377198601
