WasteGenerated	CollectedPlastic	FormalCollection	InformalCollectSorting	MixedCollection	FormalSorting	ExportedWaste	ImportedWaste	CLMechanicalRecyling	OLMechanicalRecyling	ChemicalConversion	UnsortedWaste	UnsortedManagedWaste	EngineeredLandfills	ThermalEnergyRecovery	FuelsFractionChemConversion	UncollectedWaste	MismanagedWaste	OpenBurning	TerrestrialDumping	DirectToWater	UnsanitaryDumpsites	OceanLeakage	RecycledPlasticPolymers	RecycledMonomers	VirginPlasticInput	ExternalSource
0	0	1777.68668132968	2931.70412839888	1777.68971631203	0	0	0	293.170394513812	2491.9483533674	0	2676.25697408244	76.9457835408583	3832.51280173265	0	0	4555.84151984423	2599.31110196696	411397.432629424	88132.9182379265	1041.1338627001	2469.39609874526	201215.849825922	283631.712288676	0	0	0
0	0	1815.79573550452	3001.36624504426	1815.41577215139	0	0	0	300.060554247113	2550.51471110046	0	2734.51984062292	78.6031099217793	11605.7503317949	0	0	5083.87296529935	2655.29736480387	700537.023083633	150758.96258684	1148.44801210759	2520.76081545908	344319.965110208	489151.935342662	0	0	0
0	0	1855.05795659798	3079.41965239574	1854.66920929428	0	0	0	307.863855262849	2616.84276973422	0	2797.67981750178	80.4186836365843	19558.104067738	0	0	5648.32655294785	2716.6293923194	1022674.57399362	220531.775393393	1264.33914206282	2578.99234106302	502563.045329222	699981.743073106	0	0	0
0	0	1894.91920347911	3159.25744396933	1894.5253080475	0	0	0	315.845837666598	2684.68962016608	0	2861.9889166234	82.2672987835884	27693.5636449505	0	0	6242.19080754873	2779.07759485568	1379542.10678001	297828.989581619	1386.17759606723	2638.2774663828	676737.32007984	916282.188865786	0	0	0
0	1.45049399884781e-11	1935.52655421509	3241.12590047747	1935.12553098369	0	0	0	324.030701230924	2754.26096046285	0	2927.66320012237	84.1551320063857	36015.8946464858	0	0	6867.56641524448	2842.85062605853	1773001.33154797	383053.891372935	1514.37886988207	2698.82370246261	867686.380475663	1138189.82187149	0	0	0
0	2.90963445976982e-11	2900.26766592124	4256.91803932566	2890.52355154767	0	0	0	424.627611157367	3609.33469483762	0	4179.52806086691	232.096140531664	50700.6915444235	0	0	5777.42453148796	3934.41050342045	2154933.16405084	465385.974559511	1353.87654669139	3732.21165498455	1055933.86129908	1394769.5264517	0	0	0
0	2.90963445976982e-11	3414.15538691388	4811.59924974155	3409.05487746511	0	0	0	480.683745991481	4085.81184092758	0	4876.04813452568	403.15555950108	82387.5856717412	0	0	5921.55030018092	4466.3487623202	2506549.18276968	541350.615165155	1407.07117720613	4270.87040395957	1234899.00867284	1711005.6134677	0	0	0
0	2.90963445976982e-11	3969.77721228281	5296.82179731965	3964.19918725639	0	0	0	529.196765375172	4498.17250568897	0	5579.38462017638	612.490177404583	132962.954626086	0	0	6064.23970684739	4959.84471477351	2867406.19018571	619271.760576741	1460.3113889749	4922.04462809201	1420418.09211483	2061162.64598954	0	0	0
0	2.90963445976982e-11	4576.14710793134	5604.58503188215	4570.0488371145	0	0	0	560.025665800881	4760.21815930748	0	6279.36240625876	859.53450813654	206344.907787255	0	0	6189.31913811416	5412.45795546286	3241360.35011858	698934.082178594	1507.99884896942	8272.39470055316	1612598.4439783	2438550.67639168	0	0	0
0	2.90963445976982e-11	5593.41583303107	5836.66810412983	5583.13914154335	0	0	0	583.438945363762	4959.23103559197	0	7360.58466961978	1206.69296028981	309283.774317302	0	0	6836.28612791917	6142.98364820697	3656636.66885623	783579.626311427	1672.73045000524	21394.8355464809	1820398.63858574	2835393.62908789	0	0	0
0	2.90963445976982e-11	6364.82122470196	6068.75759081044	6357.08403609332	0	0	0	606.640158880025	5156.44135048021	0	8208.14591088589	1568.50657130864	447891.30683316	0	0	6935.05431861667	6631.23088138597	4117690.43123035	873143.77328177	1718.15129453939	46824.5829369575	2044700.76168668	3248079.62374715	0	0	0
0	2.90963445976982e-11	7197.22923858922	6308.61111979927	7188.85312505369	0	0	0	630.617735799256	5360.25075429367	0	9112.74521790806	1988.36804841056	625477.663781071	0	0	7002.93033997981	7115.30604411976	4598469.07111358	963756.911567608	1755.97877227763	80192.1325300494	2275580.81235073	3677127.4436578	0	0	0
0	2.90963445976982e-11	8096.89593198895	6556.29185494939	8087.83300648085	0	0	0	655.377908613786	5570.71222321718	0	10086.9194548696	2474.34957512899	848337.811580062	0	0	7042.94006544453	7602.80057288961	5097213.00989675	1055071.42813507	1788.41043300387	121414.705253476	2512316.68862139	4123077.19241035	0	0	0
0	2.90963445976982e-11	9066.95675006421	6811.90183922467	9057.17902864885	0	0	0	680.930901724429	5787.91266465765	0	11133.8582011831	3032.98602250706	1123404.04721111	0	0	7052.65524486011	8090.36817812814	5611849.22432539	1146709.29065865	1814.79286656805	170317.22981379	2754088.14512148	4586474.52865234	0	0	0
0	2.90963445976982e-11	10112.898427355	7075.52325257166	10102.4191512449	0	0	0	707.285217570325	6011.92434934776	0	12259.1123255748	3671.83955348112	1458342.34022952	0	0	7029.47668903478	8576.00188453694	6140042.1672581	1238259.81272656	1834.50702576756	226665.001467144	2999982.77696087	5067874.9413161	0	0	0
0	2.90963445976982e-11	11237.3883038916	7347.25065324044	11226.1168443114	0	0	0	734.449776779749	6242.82310262787	0	13465.2485611561	4303.36844774092	1857613.99148711	0	0	6970.70882987682	9149.7898729115	6681265.54202662	1329277.48278616	1851.4469044329	291273.972479034	3249447.06460362	5567835.10057377	0	0	0
0	2.90963445976982e-11	12442.8003312363	7627.06574045755	12430.6926410224	0	0	0	762.423114725984	6480.59647517087	0	14754.722551817	5010.03258181844	2323004.03461625	0	0	6873.5999927285	9731.75561173699	7236500.19763887	1419282.41538184	1861.21822516044	365848.518826467	3502233.05332157	6086915.94391663	0	0	0
0	2.90963445976982e-11	13735.1355501546	7914.99567395348	13722.1846886781	0	0	0	791.208092761834	6725.26878847559	0	16133.5578700643	5800.75747927426	2863282.57526261	0	0	6735.04816271801	10318.9798910467	7802896.17959614	1507755.11867563	1862.94973111363	450147.413916401	3757200.57216378	6625681.96231405	0	0	0
0	2.90963445976982e-11	15117.2937007857	8211.01042820903	15103.4576882574	0	0	0	820.801522073431	6976.81293762417	0	17604.6128456867	6681.62445565196	3487126.74480731	0	0	6552.06905117025	10908.2440297451	8377649.61382228	1594137.74886049	1855.90491149546	544048.412228104	4013178.8292278	7184693.77070075	0	0	0
0	2.90963445976982e-11	16592.936559051	8515.02718090447	16578.1151392602	0	0	0	851.195103558751	7235.15838024938	0	19171.4671913796	7659.59815597695	4203894.08510143	0	0	6321.53928321229	11496.1608498201	8957590.23190254	1677832.76421701	1839.29305123338	647331.575865109	4268874.00487597	7764509.46597581	0	0	0
0	2.90963445976982e-11	18167.1815597297	8827.09225363017	18151.5285461921	0	0	0	882.393935790037	7500.34845421532	0	20839.5141154998	8742.67761635512	5023720.20992686	0	0	6040.10331643245	12080.1264300665	9539201.54854219	1758198.55076369	1812.30286274606	759700.80349649	4522869.00795951	8365686.42021272	0	0	0
0	2.90963445976982e-11	19842.8098281546	9147.11647079086	19826.0229441917	0	0	0	914.388137485496	7772.29916862671	0	22611.0178970054	9937.94252363205	5957438.7868867	0	0	5704.64552073231	12655.3202463443	10118528.9148195	1834554.8861436	1774.08880934525	880721.342524601	4773609.08310508	8988778.73597541	0	0	0
0	2.90963445976982e-11	21625.2540332014	9475.05480391629	21607.5747530954	0	0	0	947.174496019133	8050.98321616263	0	24491.9875693927	11254.3460493533	7016756.65492949	0	0	5311.50770818854	13218.8042732644	10691233.9025706	1906173.02315149	1723.74942662236	1009873.20386989	5019403.09718951	9634338.66465048	0	0	0
0	2.90963445976982e-11	23517.5752916929	9810.69236146491	23498.1725061288	0	0	0	980.729313450056	8336.19916432547	0	26484.2817376357	12699.3635801846	8214125.54820821	0	0	4857.29313549475	13764.9611606961	11252498.6204552	1972284.24293126	1660.37787200775	1146479.07651453	5258411.07108339	10302906.5965923	0	0	0
0	2.90963445976982e-11	25523.9108862126	10153.9537056972	25504.4916369422	0	0	0	1015.05192276056	8627.94134346475	0	28594.7146894721	14283.0182644733	9562971.70242338	0	0	4338.53784650477	14290.5761522274	11797076.6673032	2032065.79022161	1582.98793320267	1289766.12355465	5488640.61012905	10995016.579307	0	0	0
