3.496e-09,1.2352e-08,4.8361e-09,3.6125e-09,2.8223e-11,5.8266e-10,4.1369e-09,0,0,0,1.2382e-10,2.8223e-11,0,0,0,0,0,0,7.2832e-11,2.2724e-09,3.496e-10,5.0425e+08,3.7043e+08,5.0034e+06,3.8791e+07,64752,6.8007e+06,2.1149e+07,0,0,0,18020,0,0,0,0,0,0,0,0,0,0,1.7023e+08,1.1677e+08,2.3345e+06,0,21103,1.0068e-07,7.458e-09,0,0,0,52757,0,0,0,0,0,0,2.0158,2.0651,3.1633,2.9248,1.9943,0,1.7323e+05,7.6347e+05,0,0,0,1085.2,718.34,27.085,0,32.814,32.911,21.387,310.7,297.52,71.142,1.2265,0,0,0,1197.9,1196.2,2883,1.4302e+06,1.4333e+06,4.4509e+05,3306.1,1.5538e+05,7.5045e+05,0,0,0,20193,1.0934e+06,0,0,0,0,0,0,2800.7,3086.5,769.94,1315.9,4.5591,160.91,662.99,0,0,0,19.928,0,0,0,0,0,0
9.3226e-09,1.6081e-08,4.7195e-09,8.8564e-09,1.4566e-11,6.9919e-10,6.1762e-09,0,0,0,9.8324e-11,1.4566e-11,0,0,0,0,0,0,3.6416e-10,2.7385e-09,5.8266e-10,5.4902e+08,4.0228e+08,5.1067e+06,4.0191e+07,65079,7.0074e+06,2.1697e+07,0,0,0,18466,0,0,0,0,0,0,0,0,0,0,1.8534e+08,1.2682e+08,2.3827e+06,0,21225,1.6408e-07,6.7122e-08,0,0,0,54060,0,0,0,0,0,0,2.0158,2.0651,3.1633,2.9248,1.9943,0,1.8002e+05,7.8968e+05,0,0,0,1085.2,718.34,27.085,0,32.814,32.911,21.387,310.7,297.52,71.142,1.2265,0,0,0,1197.9,1196.2,2883,1.5572e+06,1.5566e+06,4.5427e+05,3351.6,1.6127e+05,7.7538e+05,0,0,0,20691,1.2126e+06,0,0,0,0,0,0,3049.4,3351.9,785.81,1363.4,4.6218,167.21,685.75,0,0,0,20.42,0,0,0,0,0,0
1.2585e-08,1.4916e-08,8.1572e-10,2.9133e-09,3.0499e-11,2.9133e-11,3.729e-09,0,0,0,9.1041e-11,3.0499e-11,0,0,0,0,0,0,4.3699e-10,3.1464e-09,2.0976e-09,5.9611e+08,4.3574e+08,5.2118e+06,4.1576e+07,65461,7.2095e+06,2.225e+07,0,0,0,18932,0,0,0,0,0,0,0,0,0,0,2.0124e+08,1.3736e+08,2.4316e+06,0,21365,1.1746e-07,1.8645e-07,0,0,0,55425,0,0,0,0,0,0,2.0158,2.0651,3.1633,2.9248,1.9943,0,1.8677e+05,8.1635e+05,0,0,0,1085.2,718.34,27.085,0,32.814,32.911,21.387,310.7,297.52,71.142,1.2265,0,0,0,1197.9,1196.2,2883,1.6908e+06,1.6861e+06,4.6358e+05,3398.2,1.6703e+05,8.0041e+05,0,0,0,21214,1.3409e+06,0,0,0,0,0,0,3310.9,3630.7,801.91,1410.4,4.6861,173.48,708.91,0,0,0,20.936,0,0,0,0,0,0
5.3605e-09,8.8564e-09,4.603e-09,7.1084e-09,5.0072e-12,8.7399e-11,4.0786e-09,0,0,0,1.4566e-11,5.0072e-12,0,0,0,0,0,0,8.3029e-10,1.4566e-09,3.2629e-09,6.4554e+08,4.7085e+08,5.3187e+06,4.3007e+07,65881,7.4201e+06,2.2827e+07,0,0,0,19408,0,0,0,0,0,0,0,0,0,0,2.1793e+08,1.4843e+08,2.4815e+06,0,21517,1.4543e-07,3.2815e-07,0,0,0,56820,0,0,0,0,0,0,2.0158,2.0651,3.1633,2.9248,1.9943,0,1.9376e+05,8.4385e+05,0,0,0,1085.2,718.34,27.085,0,32.814,32.911,21.387,310.7,297.52,71.142,1.2265,0,0,0,1197.9,1196.2,2883,1.831e+06,1.8219e+06,4.7303e+05,3445.5,1.7299e+05,8.2619e+05,0,0,0,21748,1.4759e+06,0,0,0,0,0,0,3585.5,3923.3,818.26,1458.9,4.7513,179.97,732.79,0,0,0,21.463,0,0,0,0,0,0
1.6548e-08,2.2607e-08,1.5149e-09,5.3605e-09,3.3685e-11,1.3401e-09,2.2141e-09,0,0,0,1.5295e-10,3.3685e-11,0,0,0,0,0,0,3.2046e-10,4.4865e-09,6.1762e-09,6.9739e+08,5.0767e+08,5.4277e+06,4.4486e+07,66337,7.6395e+06,2.3427e+07,0,0,0,19897,0,0,0,0,0,0,0,0,0,0,2.3543e+08,1.6004e+08,2.5322e+06,0,21680,8.7632e-08,6.7122e-08,0,0,0,58250,0,0,0,0,0,0,2.0158,2.0651,3.1633,2.9248,1.9943,0,2.0099e+05,8.7227e+05,0,0,0,1085.2,718.34,27.085,0,32.814,32.911,21.387,310.7,297.52,71.142,1.2265,0,0,0,1197.9,1196.2,2883,1.9781e+06,1.9644e+06,4.8265e+05,3493.4,1.7915e+05,8.5279e+05,0,0,0,22295,1.6177e+06,0,0,0,0,0,0,3873.5,4230,834.9,1509.1,4.8174,186.69,757.47,0,0,0,22.003,0,0,0,0,0,0
1.3518e-08,2.7502e-08,3.2629e-09,8.1572e-09,1.7753e-11,3.2046e-10,4.6613e-10,0,0,0,3.496e-10,1.7753e-11,9.4682e-11,0,0,0,0,0,8.7399e-10,3.6708e-09,5.5935e-09,7.1852e+08,5.2485e+08,8.5438e+06,5.1584e+07,62795,8.3809e+06,2.7208e+07,0,0,0,54435,0,0,0,0,0,0,0,0,0,0,2.4257e+08,1.6546e+08,3.9857e+06,0,20535,1.8459e-07,8.9497e-08,0,0,0,1.5936e+05,0,0,0,0,0,0,2.0158,2.0651,3.1633,2.9248,1.9943,0,2.2204e+05,1.0196e+06,0,0,0,1085.2,718.34,27.085,0,32.814,32.911,21.387,310.7,297.52,71.142,1.2265,0,0,0,1197.9,1196.2,2883,2.038e+06,2.0309e+06,7.5948e+05,3327.3,1.977e+05,9.9664e+05,0,0,0,60996,1.5484e+06,42182,0,0,0,0,0,3990.8,4373.2,1313.8,1749.9,4.5883,206.24,885.44,0,0,0,60.196,41.35,0,0,0,0,0
4.6613e-10,3.729e-09,5.2439e-09,7.9242e-09,1.6387e-11,1.3984e-09,5.3605e-09,0,0,0,1.0197e-09,1.6387e-11,9.1041e-11,0,0,0,0,0,8.8856e-10,4.6613e-09,4.6613e-09,7.7176e+08,5.6353e+08,1.0032e+07,5.5899e+07,59625,8.8669e+06,2.9388e+07,0,0,0,93620,0,0,0,0,0,0,0,0,0,0,2.6054e+08,1.7765e+08,4.6795e+06,0,19509,8.2038e-08,2.6103e-07,0,0,0,2.7408e+05,0,0,0,0,0,0,2.0158,2.0651,3.1633,2.9248,1.9943,0,2.3676e+05,1.1106e+06,0,0,0,1085.2,718.34,27.085,0,32.814,32.911,21.387,310.7,297.52,71.142,1.2265,0,0,0,1197.9,1196.2,2883,2.189e+06,2.1806e+06,8.9134e+05,3176.6,2.1037e+05,1.0832e+06,0,0,0,1.049e+05,1.6224e+06,45109,0,0,0,0,0,4286.5,4695.5,1541.9,1896.2,4.3805,219.92,964.46,0,0,0,103.53,44.219,0,0,0,0,0
8.3903e-09,3.2629e-09,3.729e-09,5.477e-09,2.0029e-11,7.5746e-10,3.6125e-09,0,0,0,8.1572e-10,2.0029e-11,3.241e-10,0,0,0,0,0,4.5156e-10,3.0298e-09,3.729e-09,8.2771e+08,6.0399e+08,1.166e+07,5.9877e+07,56429,9.3177e+06,3.1322e+07,0,0,0,1.4142e+05,0,0,0,0,0,0,0,0,0,0,2.7943e+08,1.904e+08,5.4386e+06,0,18472,9.6955e-08,2.2374e-08,0,0,0,4.1402e+05,0,0,0,0,0,0,2.0158,2.0651,3.1633,2.9248,1.9943,0,2.5061e+05,1.1926e+06,0,0,0,1085.2,718.34,27.085,0,32.814,32.911,21.387,310.7,297.52,71.142,1.2265,0,0,0,1197.9,1196.2,2883,2.3477e+06,2.3371e+06,1.0354e+06,3021.1,2.2228e+05,1.1614e+06,0,0,0,1.5847e+05,1.6956e+06,48143,0,0,0,0,0,4597.3,5032.6,1791,2031.2,4.1661,232.77,1035.7,0,0,0,156.39,47.193,0,0,0,0,0
1.3984e-08,2.7968e-09,1.445e-08,7.6911e-09,7.7384e-12,6.9919e-10,6.7589e-09,0,0,0,1.3692e-09,7.7384e-12,2.6948e-10,0,0,0,0,0,2.9133e-10,1.8645e-09,3.2629e-09,8.8671e+08,6.4627e+08,1.3439e+07,6.284e+07,53187,9.6769e+06,3.2662e+07,0,0,0,1.9858e+05,0,0,0,0,0,0,0,0,0,0,2.9935e+08,2.0373e+08,6.2671e+06,0,17418,3.729e-09,3.8036e-07,0,0,0,5.8138e+05,0,0,0,0,0,0,2.0158,2.0651,3.1633,2.9248,1.9943,0,2.6209e+05,1.2527e+06,0,0,0,1085.2,718.34,27.085,0,32.814,32.911,21.387,310.7,297.52,71.142,1.2265,0,0,0,1197.9,1196.2,2883,2.515e+06,2.5007e+06,1.1923e+06,2860.1,2.3206e+05,1.218e+06,0,0,0,2.2252e+05,1.7801e+06,51393,0,0,0,0,0,4925,5384.9,2062.5,2131.7,3.9441,243.44,1087.8,0,0,0,219.6,50.379,0,0,0,0,0
2.5637e-08,7.9242e-09,9.3226e-09,7.6911e-09,4.0968e-12,1.3401e-09,3.6125e-09,0,0,0,1.1945e-09,4.0968e-12,2.2578e-10,0,0,0,0,0,8.1572e-10,1.3984e-09,5.7101e-09,9.3555e+08,6.8141e+08,1.5098e+07,6.5387e+07,49891,1.0002e+07,3.376e+07,0,0,0,2.6264e+05,0,0,0,0,0,0,0,0,0,0,3.1583e+08,2.1481e+08,7.0393e+06,0,16346,8.5767e-08,4.1019e-07,0,0,0,7.6892e+05,0,0,0,0,0,0,2.0158,2.0651,3.1633,2.9248,1.9943,0,2.7272e+05,1.3039e+06,0,0,0,1085.2,718.34,27.085,0,32.814,32.911,21.387,310.7,297.52,71.142,1.2265,0,0,0,1197.9,1196.2,2883,2.6536e+06,2.6367e+06,1.338e+06,2693.5,2.4104e+05,1.2658e+06,0,0,0,2.943e+05,1.8337e+06,71671,0,0,0,0,0,5196.3,5677.7,2314.6,2218.1,3.7143,253.32,1132.3,0,0,0,290.44,70.257,0,0,0,0,0
