2.1459e+06,2.2739e+06,5.948e+05,9.7664e+05,4199.2,1.7531e+05,7.5418e+05,0,0,0,25733,4199.2,0,0,0,0,0,0,1.2798e+05,5.5055e+05,9.1694e+05,2.1727e+09,1.5195e+09,2.2389e+07,3.0735e+08,2.7678e+05,5.2594e+07,1.5084e+08,0,0,0,1.2866e+05,0,0,0,0,0,0,0,0,0,0,7.2423e+08,5.065e+08,9.5955e+06,0,92260,2.0161e+07,5.6563e+07,0,0,0,3.8599e+05,0,0,0,0,0,0,1096,810,645,637,35.3,0,1.4026e+08,4.4595e+08,0,0,0,4038.3,2665.3,179.1,0,122.33,248.39,161.39,1184.2,1184.2,375.34,8.9739,0,0,0,3588.6,3588.6,8693.5,5.7188e+06,2.9878e+06,10326,203.16,1.0519e+05,4.5251e+05,0,0,0,128.66,2.6536e+06,0,0,0,0,0,0,17167,11369,3585.9,1.0841e+05,7.1386,383.94,1651.7,0,0,0,2.5733,0,0,0,0,0,0
2.3364e+06,2.4694e+06,6.0706e+05,1.0119e+06,4256.9,1.8226e+05,7.8039e+05,0,0,0,26369,4256.9,0,0,0,0,0,0,1.33e+05,5.6949e+05,1.0168e+06,2.3656e+09,1.6502e+09,2.3708e+07,3.1845e+08,2.7818e+05,5.4197e+07,1.5471e+08,0,0,0,1.3185e+05,0,0,0,0,0,0,0,0,0,0,7.8853e+08,5.5006e+08,1.0161e+07,0,92727,2.0776e+07,5.8018e+07,0,0,0,3.9554e+05,0,0,0,0,0,0,1096,810,645,637,35.3,0,1.4576e+08,4.6128e+08,0,0,0,4038.3,2665.3,179.1,0,122.33,248.39,161.39,1184.2,1184.2,375.34,8.9739,0,0,0,3588.6,3588.6,8693.5,6.2265e+06,3.2448e+06,10539,205.95,1.0806e+05,4.627e+05,0,0,0,131.85,2.9426e+06,0,0,0,0,0,0,18691,12347,3659.8,1.1232e+05,7.2367,398.99,1708.5,0,0,0,2.6369,0,0,0,0,0,0
2.5368e+06,2.6748e+06,6.195e+05,1.0468e+06,4316.1,1.8909e+05,8.0673e+05,0,0,0,27035,4316.1,0,0,0,0,0,0,1.3799e+05,5.8872e+05,1.1244e+06,2.5685e+09,1.7874e+09,2.5043e+07,3.2943e+08,2.798e+05,5.576e+07,1.5861e+08,0,0,0,1.3517e+05,0,0,0,0,0,0,0,0,0,0,8.5617e+08,5.9581e+08,1.0733e+07,0,93266,2.1375e+07,5.9479e+07,0,0,0,4.0552e+05,0,0,0,0,0,0,1096,810,645,637,35.3,0,1.5123e+08,4.7686e+08,0,0,0,4038.3,2665.3,179.1,0,122.33,248.39,161.39,1184.2,1184.2,375.34,8.9739,0,0,0,3588.6,3588.6,8693.5,6.7605e+06,3.5147e+06,10754,208.81,1.1078e+05,4.7261e+05,0,0,0,135.17,3.2541e+06,0,0,0,0,0,0,20294,13374,3734.8,1.1619e+05,7.3374,413.96,1766.2,0,0,0,2.7035,0,0,0,0,0,0
2.7472e+06,2.8903e+06,6.3213e+05,1.0828e+06,4376.2,1.9616e+05,8.339e+05,0,0,0,27715,4376.2,0,0,0,0,0,0,1.4314e+05,6.0855e+05,1.2376e+06,2.7815e+09,1.9315e+09,2.6397e+07,3.4077e+08,2.8157e+05,5.7384e+07,1.6266e+08,0,0,0,1.3858e+05,0,0,0,0,0,0,0,0,0,0,9.2717e+08,6.4382e+08,1.1313e+07,0,93857,2.1997e+07,6.0999e+07,0,0,0,4.1573e+05,0,0,0,0,0,0,1096,810,645,637,35.3,0,1.5689e+08,4.9292e+08,0,0,0,4038.3,2665.3,179.1,0,122.33,248.39,161.39,1184.2,1184.2,375.34,8.9739,0,0,0,3588.6,3588.6,8693.5,7.3212e+06,3.7979e+06,10974,211.72,1.1353e+05,4.8262e+05,0,0,0,138.58,3.5817e+06,0,0,0,0,0,0,21977,14452,3811,1.2019e+05,7.4395,429.43,1825.6,0,0,0,2.7715,0,0,0,0,0,0
2.9678e+06,3.1163e+06,6.4498e+05,1.1201e+06,4437.1,2.0348e+05,8.6199e+05,0,0,0,28413,4437.1,0,0,0,0,0,0,1.4849e+05,6.2904e+05,1.3566e+06,3.0049e+09,2.0825e+09,2.7773e+07,3.5249e+08,2.8348e+05,5.9073e+07,1.6688e+08,0,0,0,1.4207e+05,0,0,0,0,0,0,0,0,0,0,1.0016e+09,6.9416e+08,1.1903e+07,0,94493,2.2645e+07,6.2579e+07,0,0,0,4.262e+05,0,0,0,0,0,0,1096,810,645,637,35.3,0,1.6274e+08,5.0953e+08,0,0,0,4038.3,2665.3,179.1,0,122.33,248.39,161.39,1184.2,1184.2,375.34,8.9739,0,0,0,3588.6,3588.6,8693.5,7.9093e+06,4.0948e+06,11197,214.67,1.1632e+05,4.9277e+05,0,0,0,142.07,3.9261e+06,0,0,0,0,0,0,23743,15582,3888.4,1.2433e+05,7.543,445.46,1887.1,0,0,0,2.8413,0,0,0,0,0,0
3.0577e+06,3.2218e+06,1.0149e+06,1.2997e+06,4226,2.2503e+05,1.0096e+06,0,0,0,77748,4226,34315,0,0,0,0,0,1.6411e+05,7.3589e+05,1.2981e+06,3.0959e+09,2.1529e+09,4.5675e+07,4.0902e+08,2.6831e+05,6.4819e+07,1.9387e+08,0,0,0,3.8874e+05,0,0,0,0,0,0,0,0,0,0,1.032e+09,7.1765e+08,1.9575e+07,0,89435,2.4847e+07,7.27e+07,0,0,0,1.1662e+06,0,0,0,0,0,0,1096,810,645,637,35.3,0,1.7986e+08,5.9607e+08,0,0,0,4038.3,2665.3,179.1,0,122.33,248.39,161.39,1184.2,1184.2,375.34,8.9739,0,0,0,3588.6,3588.6,8693.5,8.1487e+06,4.2334e+06,17619,204.45,1.2705e+05,5.7e+05,0,0,0,388.74,3.7566e+06,0,0,0,0,0,0,24461,16109,6118.8,1.4427e+05,7.1842,492.32,2207.7,0,0,0,7.7748,0,0,0,0,0,0
3.2843e+06,3.4592e+06,1.1911e+06,1.4078e+06,4034.8,2.3978e+05,1.0982e+06,0,0,0,1.337e+05,4034.8,36696,0,0,0,0,0,1.7494e+05,8.0113e+05,1.3603e+06,3.3253e+09,2.3116e+09,5.6153e+07,4.4302e+08,2.5472e+05,6.854e+07,2.0917e+08,0,0,0,6.6848e+05,0,0,0,0,0,0,0,0,0,0,1.1084e+09,7.7054e+08,2.4066e+07,0,84908,2.6274e+07,7.8439e+07,0,0,0,2.0054e+06,0,0,0,0,0,0,1096,810,645,637,35.3,0,1.9174e+08,6.4892e+08,0,0,0,4038.3,2665.3,179.1,0,122.33,248.39,161.39,1184.2,1184.2,375.34,8.9739,0,0,0,3588.6,3588.6,8693.5,8.7526e+06,4.5454e+06,20678,195.2,1.3368e+05,6.1227e+05,0,0,0,668.48,3.9368e+06,0,0,0,0,0,0,26274,17296,7181.1,1.5626e+05,6.8592,524.82,2403.4,0,0,0,13.37,0,0,0,0,0,0
3.5224e+06,3.7076e+06,1.3836e+06,1.5078e+06,3837.1,2.5379e+05,1.1791e+06,0,0,0,2.0195e+05,3837.1,39164,0,0,0,0,0,1.8516e+05,8.6018e+05,1.4218e+06,3.5664e+09,2.4776e+09,6.8443e+07,4.7449e+08,2.4102e+05,7.1999e+07,2.2278e+08,0,0,0,1.0098e+06,0,0,0,0,0,0,0,0,0,0,1.1888e+09,8.2586e+08,2.9333e+07,0,80339,2.76e+07,8.3541e+07,0,0,0,3.0293e+06,0,0,0,0,0,0,1096,810,645,637,35.3,0,2.0294e+08,6.9675e+08,0,0,0,4038.3,2665.3,179.1,0,122.33,248.39,161.39,1184.2,1184.2,375.34,8.9739,0,0,0,3588.6,3588.6,8693.5,9.3872e+06,4.8717e+06,24020,185.64,1.3969e+05,6.4902e+05,0,0,0,1009.8,4.1147e+06,0,0,0,0,0,0,28179,18538,8341.6,1.6736e+05,6.5231,555.48,2580.5,0,0,0,20.195,0,0,0,0,0,0
3.7735e+06,3.9671e+06,1.5933e+06,1.5821e+06,3632.6,2.6537e+05,1.2382e+06,0,0,0,2.8357e+05,3632.6,41808,0,0,0,0,0,1.9362e+05,9.0331e+05,1.4928e+06,3.8207e+09,2.651e+09,8.2798e+07,4.9788e+08,2.2713e+05,7.4738e+07,2.3211e+08,0,0,0,1.4178e+06,0,0,0,0,0,0,0,0,0,0,1.2736e+09,8.8368e+08,3.5485e+07,0,75710,2.865e+07,8.704e+07,0,0,0,4.2535e+06,0,0,0,0,0,0,1096,810,645,637,35.3,0,2.1221e+08,7.3168e+08,0,0,0,4038.3,2665.3,179.1,0,122.33,248.39,161.39,1184.2,1184.2,375.34,8.9739,0,0,0,3588.6,3588.6,8693.5,1.0056e+07,5.2128e+06,27660,175.75,1.4419e+05,6.7273e+05,0,0,0,1417.8,4.3201e+06,0,0,0,0,0,0,30188,19836,9605.8,1.7561e+05,6.1754,580.87,2709.9,0,0,0,28.357,0,0,0,0,0,0
3.9813e+06,4.1828e+06,1.7881e+06,1.6462e+06,3421.2,2.761e+05,1.2886e+06,0,0,0,3.7504e+05,3421.2,58304,0,0,0,0,0,2.0148e+05,9.4028e+05,1.5377e+06,4.0311e+09,2.7952e+09,9.7598e+07,5.1807e+08,2.1303e+05,7.7214e+07,2.3975e+08,0,0,0,1.8752e+06,0,0,0,0,0,0,0,0,0,0,1.3437e+09,9.3172e+08,4.1828e+07,0,71011,2.9599e+07,8.9905e+07,0,0,0,5.6256e+06,0,0,0,0,0,0,1096,810,645,637,35.3,0,2.2082e+08,7.6163e+08,0,0,0,4038.3,2665.3,179.1,0,122.33,248.39,161.39,1184.2,1184.2,375.34,8.9739,0,0,0,3588.6,3588.6,8693.5,1.061e+07,5.4962e+06,31041,165.52,1.4806e+05,6.9099e+05,0,0,0,1875.2,4.45e+06,0,0,0,0,0,0,31851,20914,10780,1.8273e+05,5.8161,604.43,2820.8,0,0,0,37.504,0,0,0,0,0,0
