WasteGenerated	CollectedPlastic	FormalCollection	InformalCollectSorting	MixedCollection	FormalSorting	ExportedWaste	ImportedWaste	CLMechanicalRecyling	OLMechanicalRecyling	ChemicalConversion	UnsortedWaste	UnsortedManagedWaste	EngineeredLandfills	ThermalEnergyRecovery	FuelsFractionChemConversion	UncollectedWaste	MismanagedWaste	OpenBurning	TerrestrialDumping	DirectToWater	UnsanitaryDumpsites	OceanLeakage	RecycledPlasticPolymers	RecycledMonomers	VirginPlasticInput	ExternalSource
0	0	892.866664457767	90.2534482010462	892.866664462217	0	0	0	0	85.740292941234	0	920.529186903928	26.4663837749419	1318.01871313638	0	0	2520.45742958416	894.062832417515	291343.209167399	48758.3397262954	548.794575160397	35362.5163322446	116073.694385008	9076.43736556914	0	0	0
0	0	912.096049063101	95.8877265223124	911.902643191318	0	0	0	0	91.0392790264385	0	941.065733082569	27.0507366377344	3993.10350254904	0	0	2795.59045351549	913.802898914025	496678.717408322	83297.7569683986	604.24466097832	59854.6834135085	198395.36048054	15525.7360299965	0	0	0
0	0	931.84464550193	99.857556841595	931.649031505132	0	0	0	0	94.8264895613145	0	962.03524515938	27.6537021353559	6728.75121321038	0	0	3088.75154690477	934.171720179434	720028.792784947	121550.292309701	663.867775754023	84814.6366204008	288643.954768141	22311.3895227195	0	0	0
0	0	951.940212721314	103.957725583362	951.737888967678	0	0	0	0	98.7201833934636	0	983.376484284665	28.2671775336201	9525.2183725417	0	0	3397.84627453967	954.895577161733	962383.949743395	163719.200408354	726.680943857309	110270.331165659	387250.026605207	29376.0968696638	0	0	0
0	0	972.393303880104	108.211259864131	972.189399146609	0	0	0	0	102.759583148313	0	1005.1273327547	28.8924258683467	12383.6359737961	0	0	3723.03117071042	976.017136565678	1224714.10853745	210011.896536805	792.747971515497	136228.497180661	494647.890592468	36730.3991892135	0	0	0
0	0	993.22999977672	112.622168291438	993.021924981721	0	0	0	0	106.948431344713	0	1027.30737614173	29.5300124768441	15305.2135200527	0	0	4064.99428028114	997.555496091937	1508022.46972922	260642.713072146	862.182659015146	162696.587575431	611286.490932824	44385.0575929003	0	0	0
0	0	1014.47704341926	117.192706930821	1014.26321161376	0	0	0	0	111.288910660582	0	1049.94424304981	30.180716128085	18291.2184374813	0	0	4424.13955830262	1019.53696339174	1813339.29258274	315831.648230192	935.070698313303	189682.539887761	737626.786440853	52351.0743926788	0	0	0
0	0	1036.10927157329	121.92623529576	1035.89200361214	0	0	0	0	115.784199260724	0	1073.01875502809	30.8439984845838	21342.8806950714	0	0	4800.14541899284	1041.94335284738	2141679.16238928	375795.492708126	1011.359738483	217193.827633767	874123.032931933	60639.6223904553	0	0	0
0	0	1058.21100448157	126.827009125762	1057.98878742541	0	0	0	0	120.438326207593	0	1096.61230149252	31.5222053385317	24461.6550151431	0	0	5194.6454307285	1064.85390783524	2494151.81364158	440770.768385569	1091.36662638486	245240.101505904	1021271.02108632	69262.156864692	0	0	0
0	0	1080.77991889181	131.898503358857	1080.5529752366	0	0	0	0	125.254607375584	0	1120.72521470592	32.2153295521708	27648.9996827605	0	0	5607.6834541566	1088.2683872342	2871872.99756619	510995.334911931	1175.10750234843	273830.928149522	1179569.60574164	78230.3955935644	0	0	0
