Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Var14	Var15	Var16	Var17	Var18	Var19	Var20	Var21	Var22	Var23	Var24	Var25	Var26	Var27	Var28	Var29	Var30	Var31	Var32	Var33	Var34	Var35	Var36	Var37	Var38	Var39	Var40	Var41	Var42	Var43	Var44
419627.943834151	86365.8384401229	132359.239312846	287268.704521304	0	132359.239312846	88407.9958489368	247542.388377023	0	17681.5991697874	0	132359.54281108	0	0	1127.9213849775	281.980346244375	3326.39620136682	2819.80373640021	64537.7678673437	23870.1333207983	67140.9121313539	0	0	0	6938.66323216962	234395.486565049	0	6938.66309614159	51819.5030640737	17273.1676880247	17273.1676880247	11719.7740984938	60964.1709951441	1727.31676880247	28992.9418817022	66357.3207043465	93791.0323002217	1563.18387167036	0.303498233360429	0	0	131915.324201167	2819.80373640021	181529.132799587
433903.514888242	114376.634179196	134785.125677046	299118.389211193	0	134756.65650871	92371.3384477301	258639.747653644	0	18474.267689546	0	134732.892320755	0	0	1143.34796916754	285.836992291885	3372.66170442604	2858.56298571392	67401.9904029062	24929.503299705	70111.2708458743	0	0	0	7143.55048910789	241316.79787158	0	7141.43733479997	68428.7468520028	22809.5822840009	22809.5822840009	12062.2706626218	61866.7777736263	2280.95822840009	34812.7034863523	70550.379067696	95179.6581132712	1586.32763522119	0.303498233360429	0	0	142480.826363965	2859.02324919881	189560.102657364
448670.69457158	143884.232067037	137239.916050213	311430.778521365	0	137211.229081443	96178.0237003411	269298.466360955	0	19235.6047400682	0	137187.162468102	0	0	1159.25094359403	289.812735898508	3419.57069570603	2898.32355190499	70182.2551884855	25957.8204121796	72994.8520162309	0	0	0	7348.64918453404	248245.251797025	0	7346.59607659505	86123.6416863603	28707.8805621201	28707.8805621201	12408.7947804316	63301.7710522037	2870.78805621201	41054.6196549698	73454.867361011	97387.3400803134	1623.12233467189	0.303498233360429	0	0	152953.699621975	2898.78825038171	197356.451747587
463941.774920997	174933.782184177	139726.175945632	324215.598975362	0	139697.607723925	100127.183766101	280356.114545082	0	20025.4367532201	0	139673.175836071	0	0	1175.37679205254	293.844198013136	3467.13212522492	2938.64305446211	73064.0308824097	27023.6826551378	75983.6199588429	0	0	0	7559.46460164851	255366.822712999	0	7557.35091565984	104746.20550327	34915.4018344233	34915.4018344233	12764.7710066555	64763.3321268427	3491.54018344229	47614.8212183775	76470.8231601911	99635.8955797581	1660.59825966263	0.303498233360429	0	0	163808.742750168	2939.10632692677	205437.194703538
479726.639983844	207566.921418699	142248.231397197	337478.408586646	0	142220.454893579	104225.001813479	291830.005077741	0	20845.0003626958	0	142195.469413019	0	0	1191.73221265084	297.93305316271	3515.35506748306	2979.53495468101	76054.1729361043	28129.6256065043	79084.6750131471	0	0	0	7776.55795675849	262700.469108334	0	7774.3817783231	124324.511000179	41441.5036667263	41441.5036667263	13131.3477733282	66259.4586644091	4144.15036667264	54503.7323708473	79599.5598357766	101937.628714476	1698.96047857459	0.303498233360429	0	0	174974.163082033	2979.9851713362	213821.52873925
583404.618406344	144763.781309712	232172.905520856	351231.71288549	0	231162.439625542	110640.772102187	301552.939653075	0	21694.4058818559	0	230263.549664226	0	0	1145.33537797539	273.934136830454	3374.67136833413	2837.81920072394	81487.1496543818	29077.2696084191	79588.9012505711	0	0	0	20137.6304821752	339854.939968729	0	19960.8063491024	87281.6927135789	29093.8975711933	29093.8975711933	16107.4447623107	93667.2000697881	2909.3897571193	45303.0434594645	82844.0259547184	144103.384722751	2401.72307871251	0.303498233360429	0	0	185426.105878226	2836.20355494988	223024.152925332
630685.110064151	139158.107671559	265202.650675431	365482.459388719	0	264837.984927991	117388.772228803	311533.12841167	0	22574.8368758144	0	264507.333955511	0	0	1102.97110494752	252.045766574314	3213.38055203122	2709.38923155127	87287.7896249539	30032.7578979962	80010.7325357764	0	0	0	32953.5669989983	364072.211105595	0	32821.4903824094	83531.99835297	27843.9994509899	27843.9994509899	16375.1812614387	101895.74991905	2784.39994509902	44229.2038479442	86205.8629548358	156762.692183154	2612.7115363859	0.303498233360429	0	0	194957.849448293	2707.97350439348	232525.895876933
680575.372481883	131702.577668045	300333.608358637	380241.764123246	0	299956.077930313	124479.843545955	321768.788870109	0	23486.7701271613	0	299603.487917992	0	0	1057.99339347944	230.68406666886	3046.49171018135	2576.68461266598	93431.9438345454	30976.1215559716	80359.4790207093	0	0	0	47827.3516041274	386456.780280404	0	47673.6466496049	79069.6185514015	26356.5395171339	26356.5395171339	16417.0289983687	109251.954304799	2635.65395171337	42788.4861615635	89687.692856817	168079.92969969	2801.3321616615	0.303498233360429	0	0	204217.347579994	2575.25840652048	242365.065749888
733106.397346486	122328.620505947	337584.26472714	395522.132619347	0	337158.07613678	131923.190681687	332249.721382228	0	24430.1532665218	0	336789.263505276	0	0	1010.23298213706	209.866390835347	2873.87319245178	2439.5232771399	99942.7661075203	31905.6061991238	80624.626814522	0	0	0	65000.9521196541	408565.992358594	0	64823.9483133566	73461.5805867415	24487.1935289137	24487.1935289137	16335.9633787567	116501.39484978	2448.71935289137	40842.8570078787	93292.4664829116	179232.915153507	2987.21525255845	0.303498233360429	0	0	213670.688474866	2437.95256167283	252531.968586508
788299.493012766	110969.98807665	376964.812108835	411334.680903931	0	376594.699927029	139747.726075335	343014.749084743	0	25408.5513242146	0	376201.206032917	0	0	959.404861457076	189.591799549904	2695.39065855551	2297.28248950903	106848.538282872	32820.2743343601	80809.2854892859	0	0	0	84660.558814127	430354.851418258	0	84458.5737933069	66646.1118273028	22215.3706091009	22215.3706091009	16132.4885918498	123625.290500565	2221.53706091011	38372.9382082756	97022.8074272719	190192.754616254	3169.87924360423	0.303498233360429	0	0	222858.385840202	2295.94810833828	263058.049486581
846165.185046962	97564.9800139477	418477.439049765	427687.745997194	0	418071.615153366	147944.581822852	354006.329500582	0	26418.4690170228	0	417653.959296391	0	0	905.696971982138	169.959925374782	2510.90702717406	2150.57021466392	114151.231051928	33710.2758978195	80894.9411199473	0	0	0	106943.648077084	451469.488195465	0	106714.995889436	58617.6157369054	19539.2052456351	19539.2052456351	15796.4042793069	130488.853384611	1953.92052456351	35366.252280909	100880.68367398	200752.08213017	3345.86803550284	0.303498233360429	0	0	232228.713667435	2149.1349820773	273907.056963385
906702.937608279	82057.5592098185	462116.051695693	444586.885912586	0	461677.759638694	156536.198849835	365245.66642304	0	27462.2034354145	0	461238.808119999	0	0	848.864744292727	150.981880098222	2320.28242395299	1998.92484182421	121876.305873999	34572.844800838	80881.7371770738	0	0	0	132027.563095559	471824.499146934	0	131770.672062761	49327.9864256916	16442.662141897	16442.662141897	15330.1032989755	137057.491856741	1644.26621418971	31808.9101511506	104867.407282356	210857.679779602	3514.29466299337	0.303498233360429	0	0	241753.864254309	1997.40087370416	285100.357301446
969908.261256673	64399.4660735704	507870.602593109	462037.658663571	0	507402.974347104	165534.670606936	376727.021278321	0	28540.0890465925	0	506942.623396937	0	0	788.812018568176	132.702136167773	2123.37412855418	1842.23343025221	130041.303685003	35402.2010372861	80763.0954829589	0	0	0	160072.103091358	491234.092859716	0	159785.34678719	38747.9629465785	12915.9876488596	12915.9876488596	14733.6786864833	143258.059375539	1291.59876488595	27691.4183824338	108984.28989213	220397.014423906	3673.28357373176	0.303498233360429	0	0	250982.016024107	1840.63118670881	296637.896560802
1035773.04710698	44547.5058450269	555724.645836663	480048.401270326	0	555259.623490486	174956.428151025	388453.961765717	0	29653.1784166706	0	554778.557798834	0	0	725.392183606539	115.158606790803	1920.036520748	1680.28247511972	138667.839166678	36193.2281738101	80534.7658929053	0	0	0	191242.190369626	509538.189205427	0	190924.021857747	26844.2505306234	8948.08351020779	8948.08351020779	14009.8395947621	149026.37149898	894.808351020772	23005.3018841075	113233.298753101	229271.340767661	3821.18901279436	0.303498233360429	0	0	260349.284735903	1678.70899390703	308527.507260088
